utterance,paraphrase,list_of_slots,intent
I want to book a  highly rated   restaurant  in  Lake Junaluska .,I would like to book a highly rated restaurant by Lake Junaluska.,"['highly rated || sort', 'restaurant || restaurant_type', 'Lake Junaluska || city']",BookRestaurant
I want to book a  highly rated   restaurant  in  Lake Junaluska .,I want to book a highly rated restaurant at Lake Junaluska.,"['highly rated || sort', 'restaurant || restaurant_type', 'Lake Junaluska || city']",BookRestaurant
I want to book a  highly rated   restaurant  in  Lake Junaluska .,I want to book a highly rated restaurant on Junaluska Lake.,"['highly rated || sort', 'restaurant || restaurant_type', 'Lake Junaluska || city']",BookRestaurant
I want to book a  highly rated   restaurant  in  Lake Junaluska .,I want to book a highly rated restaurant by Lake Junaluska.,"['highly rated || sort', 'restaurant || restaurant_type', 'Lake Junaluska || city']",BookRestaurant
I want to book a  highly rated   restaurant  in  Lake Junaluska .,I would like to book a highly rated restaurant at Junaluska Lake.,"['highly rated || sort', 'restaurant || restaurant_type', 'Lake Junaluska || city']",BookRestaurant
I want to book a  highly rated   restaurant  in  Lake Junaluska .,I want to book a highly rated restaurant at Junaluska Lake.,"['highly rated || sort', 'restaurant || restaurant_type', 'Lake Junaluska || city']",BookRestaurant
book a restautant in  North Dakota  at a  bistro  that is  indoor,Book a restaurant visit in North Dakota in an indoor bistro,"['North Dakota || state', 'bistro || restaurant_type', 'indoor || facility']",BookRestaurant
book a restautant in  North Dakota  at a  bistro  that is  indoor,Book a restaurant visit in North Dakota at an indoor bistro,"['North Dakota || state', 'bistro || restaurant_type', 'indoor || facility']",BookRestaurant
book a restautant in  North Dakota  at a  bistro  that is  indoor,Book a restaurant visit to North Dakota in an indoor bistro,"['North Dakota || state', 'bistro || restaurant_type', 'indoor || facility']",BookRestaurant
book a restautant in  North Dakota  at a  bistro  that is  indoor,Book a Restaurant Visit in North Dakota in an Indoor Bistro,"['North Dakota || state', 'bistro || restaurant_type', 'indoor || facility']",BookRestaurant
book a restautant in  North Dakota  at a  bistro  that is  indoor,Book a restaurant in North Dakota in an indoor bistro,"['North Dakota || state', 'bistro || restaurant_type', 'indoor || facility']",BookRestaurant
book a restautant in  North Dakota  at a  bistro  that is  indoor,Book a restaurant stay in North Dakota in an indoor bistro,"['North Dakota || state', 'bistro || restaurant_type', 'indoor || facility']",BookRestaurant
book a restautant in  North Dakota  at a  bistro  that is  indoor,Book a North Dakota restaurant visit in an indoor bistro,"['North Dakota || state', 'bistro || restaurant_type', 'indoor || facility']",BookRestaurant
book a restautant in  North Dakota  at a  bistro  that is  indoor,Book a Dining Visit in North Dakota in an Indoor Bistro,"['North Dakota || state', 'bistro || restaurant_type', 'indoor || facility']",BookRestaurant
book a restautant in  North Dakota  at a  bistro  that is  indoor,Book a North Dakota Restaurant Visit in an Indoor Bistro,"['North Dakota || state', 'bistro || restaurant_type', 'indoor || facility']",BookRestaurant
book a restautant in  North Dakota  at a  bistro  that is  indoor,Book a visit to a restaurant in North Dakota in an indoor bistro,"['North Dakota || state', 'bistro || restaurant_type', 'indoor || facility']",BookRestaurant
I want to book a  russian   bar  for  seven  people in  MN   21 hours from now .,I would like to book a Russian bar for seven people in MN in 21 hours.,"['russian || cuisine', 'bar || restaurant_type', 'seven || party_size_number', 'MN || state', '21 hours from now || timeRange']",BookRestaurant
I want to book a  russian   bar  for  seven  people in  MN   21 hours from now .,I want to book a Russian bar for seven people in MN in 21 hours.,"['russian || cuisine', 'bar || restaurant_type', 'seven || party_size_number', 'MN || state', '21 hours from now || timeRange']",BookRestaurant
I want to book a  russian   bar  for  seven  people in  MN   21 hours from now .,I want to book a Russian bar in MN for seven people in 21 hours.,"['russian || cuisine', 'bar || restaurant_type', 'seven || party_size_number', 'MN || state', '21 hours from now || timeRange']",BookRestaurant
I want to book a  russian   bar  for  seven  people in  MN   21 hours from now .,I would like to book a Russian bar in MN for seven people in 21 hours.,"['russian || cuisine', 'bar || restaurant_type', 'seven || party_size_number', 'MN || state', '21 hours from now || timeRange']",BookRestaurant
I want to book a  russian   bar  for  seven  people in  MN   21 hours from now .,I want to book a Russian bar for seven in MN in 21 hours.,"['russian || cuisine', 'bar || restaurant_type', 'seven || party_size_number', 'MN || state', '21 hours from now || timeRange']",BookRestaurant
I want to book a  russian   bar  for  seven  people in  MN   21 hours from now .,I would like to book a Russian bar for seven in MN in 21 hours.,"['russian || cuisine', 'bar || restaurant_type', 'seven || party_size_number', 'MN || state', '21 hours from now || timeRange']",BookRestaurant
I want to book a  russian   bar  for  seven  people in  MN   21 hours from now .,I would like to book a Russian bar for seven people in MN in 21 hours time.,"['russian || cuisine', 'bar || restaurant_type', 'seven || party_size_number', 'MN || state', '21 hours from now || timeRange']",BookRestaurant
I want to book a  russian   bar  for  seven  people in  MN   21 hours from now .,I want to book a Russian bar for seven in 21 hours.,"['russian || cuisine', 'bar || restaurant_type', 'seven || party_size_number', 'MN || state', '21 hours from now || timeRange']",BookRestaurant
I want to book a  russian   bar  for  seven  people in  MN   21 hours from now .,I would like to book a Russian bar for 7 people in MN in 21 hours.,"['russian || cuisine', 'bar || restaurant_type', 'seven || party_size_number', 'MN || state', '21 hours from now || timeRange']",BookRestaurant
I want to book a  russian   bar  for  seven  people in  MN   21 hours from now .,I want to book a Russian bar for seven people in MN in 21 hours time.,"['russian || cuisine', 'bar || restaurant_type', 'seven || party_size_number', 'MN || state', '21 hours from now || timeRange']",BookRestaurant
I want to book  Jacob Wirth Restaurant  in  West Virginia  for  me and my baby .,I would like to book the Jacob Wirth Restaurant in West Virginia for me and my baby.,"['Jacob Wirth Restaurant || restaurant_name', 'West Virginia || state', 'me and my baby || party_size_description']",BookRestaurant
I want to book  Jacob Wirth Restaurant  in  West Virginia  for  me and my baby .,I want to book the Jacob Wirth Restaurant in West Virginia for me and my baby.,"['Jacob Wirth Restaurant || restaurant_name', 'West Virginia || state', 'me and my baby || party_size_description']",BookRestaurant
I want to book  Jacob Wirth Restaurant  in  West Virginia  for  me and my baby .,I want to book the Jacob Wirth restaurant in West Virginia for me and my baby.,"['Jacob Wirth Restaurant || restaurant_name', 'West Virginia || state', 'me and my baby || party_size_description']",BookRestaurant
I want to book  Jacob Wirth Restaurant  in  West Virginia  for  me and my baby .,I would like to book the Jacob Wirth restaurant in West Virginia for me and my baby.,"['Jacob Wirth Restaurant || restaurant_name', 'West Virginia || state', 'me and my baby || party_size_description']",BookRestaurant
I want to book  Jacob Wirth Restaurant  in  West Virginia  for  me and my baby .,I would like to book Jacob Wirth Restaurant in West Virginia for me and my baby.,"['Jacob Wirth Restaurant || restaurant_name', 'West Virginia || state', 'me and my baby || party_size_description']",BookRestaurant
I want to book  Jacob Wirth Restaurant  in  West Virginia  for  me and my baby .,I would like to book the Jacob Wirth Restaurant in West Virginia for myself and my baby.,"['Jacob Wirth Restaurant || restaurant_name', 'West Virginia || state', 'me and my baby || party_size_description']",BookRestaurant
I want to book  Jacob Wirth Restaurant  in  West Virginia  for  me and my baby .,I want to book Jacob Wirth Restaurant in West Virginia for me and my baby.,"['Jacob Wirth Restaurant || restaurant_name', 'West Virginia || state', 'me and my baby || party_size_description']",BookRestaurant
I want to book  Jacob Wirth Restaurant  in  West Virginia  for  me and my baby .,I want to book the Jacob Wirth Restaurant in West Virginia for myself and my baby.,"['Jacob Wirth Restaurant || restaurant_name', 'West Virginia || state', 'me and my baby || party_size_description']",BookRestaurant
I want to book  Jacob Wirth Restaurant  in  West Virginia  for  me and my baby .,d like to book the Jacob Wirth Restaurant in West Virginia for me and my baby.,"['Jacob Wirth Restaurant || restaurant_name', 'West Virginia || state', 'me and my baby || party_size_description']",BookRestaurant
I want to book  Jacob Wirth Restaurant  in  West Virginia  for  me and my baby .,I would like to book the Jacob Wirth restaurant in West Virginia for myself and my baby.,"['Jacob Wirth Restaurant || restaurant_name', 'West Virginia || state', 'me and my baby || party_size_description']",BookRestaurant
book a  turkish   restaurant  in  DE,Book a Turkish restaurant in Germany,"['turkish || cuisine', 'restaurant || restaurant_type', 'DE || state']",BookRestaurant
book a  turkish   restaurant  in  DE,Book a Turkish restaurant in DE,"['turkish || cuisine', 'restaurant || restaurant_type', 'DE || state']",BookRestaurant
book a  turkish   restaurant  in  DE,Book a Turkish Restaurant in Germany,"['turkish || cuisine', 'restaurant || restaurant_type', 'DE || state']",BookRestaurant
book a  turkish   restaurant  in  DE,Book a Turkish Restaurant in DE,"['turkish || cuisine', 'restaurant || restaurant_type', 'DE || state']",BookRestaurant
book a  turkish   restaurant  in  DE,Booking a Turkish restaurant in DE,"['turkish || cuisine', 'restaurant || restaurant_type', 'DE || state']",BookRestaurant
book a  turkish   restaurant  in  DE,Booking a Turkish restaurant in Germany,"['turkish || cuisine', 'restaurant || restaurant_type', 'DE || state']",BookRestaurant
book a  turkish   restaurant  in  DE,Booking a Turkish Restaurant in Germany,"['turkish || cuisine', 'restaurant || restaurant_type', 'DE || state']",BookRestaurant
book a  turkish   restaurant  in  DE,Booking a Turkish Restaurant in DE,"['turkish || cuisine', 'restaurant || restaurant_type', 'DE || state']",BookRestaurant
book a  turkish   restaurant  in  DE,How to book a Turkish restaurant in Germany,"['turkish || cuisine', 'restaurant || restaurant_type', 'DE || state']",BookRestaurant
book a  turkish   restaurant  in  DE,Book a Turkish restaurant in the UK,"['turkish || cuisine', 'restaurant || restaurant_type', 'DE || state']",BookRestaurant
I want to book a  restaurant   distant  from  lynette's position  for  julia and rosanna .,I would like to reserve a restaurant far from Lynette's position for Julias and Rosannas.,"['restaurant || restaurant_type', 'distant || spatial_relation', ""lynette's position || poi"", 'julia and rosanna || party_size_description']",BookRestaurant
I want to book a  restaurant   distant  from  lynette's position  for  julia and rosanna .,I would like to reserve a restaurant far from Lynette's location for Julias and Rosannas.,"['restaurant || restaurant_type', 'distant || spatial_relation', ""lynette's position || poi"", 'julia and rosanna || party_size_description']",BookRestaurant
I want to book a  restaurant   distant  from  lynette's position  for  julia and rosanna .,I would like to reserve a restaurant far away from Lynette's position for Julias and Rosannas.,"['restaurant || restaurant_type', 'distant || spatial_relation', ""lynette's position || poi"", 'julia and rosanna || party_size_description']",BookRestaurant
I want to book a  restaurant   distant  from  lynette's position  for  julia and rosanna .,I want to reserve a restaurant far from Lynette's position for Julias and Rosannas.,"['restaurant || restaurant_type', 'distant || spatial_relation', ""lynette's position || poi"", 'julia and rosanna || party_size_description']",BookRestaurant
I want to book a  restaurant   distant  from  lynette's position  for  julia and rosanna .,I want to reserve a restaurant far from Lynette's location for Julias and Rosannas.,"['restaurant || restaurant_type', 'distant || spatial_relation', ""lynette's position || poi"", 'julia and rosanna || party_size_description']",BookRestaurant
I want to book a  restaurant   distant  from  lynette's position  for  julia and rosanna .,I would like to reserve a restaurant far away from Lynette's location for Julias and Rosannas.,"['restaurant || restaurant_type', 'distant || spatial_relation', ""lynette's position || poi"", 'julia and rosanna || party_size_description']",BookRestaurant
I want to book a  restaurant   distant  from  lynette's position  for  julia and rosanna .,I would like to reserve a restaurant far from the Lynette's position for Julias and Rosannas.,"['restaurant || restaurant_type', 'distant || spatial_relation', ""lynette's position || poi"", 'julia and rosanna || party_size_description']",BookRestaurant
I want to book a  restaurant   distant  from  lynette's position  for  julia and rosanna .,I want to reserve a restaurant far from the Lynette's location for Julias and Rosannas.,"['restaurant || restaurant_type', 'distant || spatial_relation', ""lynette's position || poi"", 'julia and rosanna || party_size_description']",BookRestaurant
I want to book a  restaurant   distant  from  lynette's position  for  julia and rosanna .,I would like to reserve a restaurant far from the Lynette's location for Julias and Rosannas.,"['restaurant || restaurant_type', 'distant || spatial_relation', ""lynette's position || poi"", 'julia and rosanna || party_size_description']",BookRestaurant
I want to book a  restaurant   distant  from  lynette's position  for  julia and rosanna .,I would like to reserve a restaurant far away from the Lynette's position for Julias and Rosannas.,"['restaurant || restaurant_type', 'distant || spatial_relation', ""lynette's position || poi"", 'julia and rosanna || party_size_description']",BookRestaurant
"book spot for  dolores, leona clark and I  at  The Green Shack  in  Indonesia","Book tip for Dolores, Leonie Clark and me at The Green Shack in Indonesia","['dolores, leona clark and I || party_size_description', 'The Green Shack || restaurant_name', 'Indonesia || country']",BookRestaurant
"book spot for  dolores, leona clark and I  at  The Green Shack  in  Indonesia","Book tip for Dolores, Leonie Clark and myself at The Green Shack in Indonesia","['dolores, leona clark and I || party_size_description', 'The Green Shack || restaurant_name', 'Indonesia || country']",BookRestaurant
"book spot for  dolores, leona clark and I  at  The Green Shack  in  Indonesia","Book tip for Dolores, Leonie Clark, and me at The Green Shack in Indonesia","['dolores, leona clark and I || party_size_description', 'The Green Shack || restaurant_name', 'Indonesia || country']",BookRestaurant
"book spot for  dolores, leona clark and I  at  The Green Shack  in  Indonesia","Book tip for Dolores, Leonie Clark and I at The Green Shack in Indonesia","['dolores, leona clark and I || party_size_description', 'The Green Shack || restaurant_name', 'Indonesia || country']",BookRestaurant
"book spot for  dolores, leona clark and I  at  The Green Shack  in  Indonesia","Book Tip for Dolores, Leonie Clark and me at The Green Shack in Indonesia","['dolores, leona clark and I || party_size_description', 'The Green Shack || restaurant_name', 'Indonesia || country']",BookRestaurant
"book spot for  dolores, leona clark and I  at  The Green Shack  in  Indonesia","book tip for Dolores, Leonie Clark and me at The Green Shack in Indonesia","['dolores, leona clark and I || party_size_description', 'The Green Shack || restaurant_name', 'Indonesia || country']",BookRestaurant
"book spot for  dolores, leona clark and I  at  The Green Shack  in  Indonesia","A book tip for Dolores, Leonie Clark and me at The Green Shack in Indonesia","['dolores, leona clark and I || party_size_description', 'The Green Shack || restaurant_name', 'Indonesia || country']",BookRestaurant
"book spot for  dolores, leona clark and I  at  The Green Shack  in  Indonesia","Book recommendation for Dolores, Leonie Clark and me at The Green Shack in Indonesia","['dolores, leona clark and I || party_size_description', 'The Green Shack || restaurant_name', 'Indonesia || country']",BookRestaurant
"book spot for  dolores, leona clark and I  at  The Green Shack  in  Indonesia","Book Tip for Dolores, Leonie Clark and Me at The Green Shack in Indonesia","['dolores, leona clark and I || party_size_description', 'The Green Shack || restaurant_name', 'Indonesia || country']",BookRestaurant
"book spot for  dolores, leona clark and I  at  The Green Shack  in  Indonesia","Book tips for Dolores, Leonie Clark and me at The Green Shack in Indonesia","['dolores, leona clark and I || party_size_description', 'The Green Shack || restaurant_name', 'Indonesia || country']",BookRestaurant
Need a table for  the day after tomorrow  in  Clarenceville  at the  Black Rapids Roadhouse,Need a table for the day after tomorrow in Clarenceville at the Black Rapids Roadhouse,"['the day after tomorrow || timeRange', 'Clarenceville || city', 'Black Rapids Roadhouse || restaurant_name']",BookRestaurant
Need a table for  the day after tomorrow  in  Clarenceville  at the  Black Rapids Roadhouse,Need a table for the day after tomorrow in Clarenceville at Black Rapids Roadhouse,"['the day after tomorrow || timeRange', 'Clarenceville || city', 'Black Rapids Roadhouse || restaurant_name']",BookRestaurant
Need a table for  the day after tomorrow  in  Clarenceville  at the  Black Rapids Roadhouse,Need a table for the day after tomorrow in Clarenceville in the Black Rapids Roadhouse,"['the day after tomorrow || timeRange', 'Clarenceville || city', 'Black Rapids Roadhouse || restaurant_name']",BookRestaurant
Need a table for  the day after tomorrow  in  Clarenceville  at the  Black Rapids Roadhouse,Need a table for the day after tomorrow at the Black Rapids Roadhouse in Clarenceville,"['the day after tomorrow || timeRange', 'Clarenceville || city', 'Black Rapids Roadhouse || restaurant_name']",BookRestaurant
Need a table for  the day after tomorrow  in  Clarenceville  at the  Black Rapids Roadhouse,Need a table for the day after tomorrow in Clarenceville in Black Rapids Roadhouse,"['the day after tomorrow || timeRange', 'Clarenceville || city', 'Black Rapids Roadhouse || restaurant_name']",BookRestaurant
Need a table for  the day after tomorrow  in  Clarenceville  at the  Black Rapids Roadhouse,Need a table for the day after tomorrow at Black Rapids Roadhouse in Clarenceville,"['the day after tomorrow || timeRange', 'Clarenceville || city', 'Black Rapids Roadhouse || restaurant_name']",BookRestaurant
Need a table for  the day after tomorrow  in  Clarenceville  at the  Black Rapids Roadhouse,Need a table the day after tomorrow in Clarenceville at the Black Rapids Roadhouse,"['the day after tomorrow || timeRange', 'Clarenceville || city', 'Black Rapids Roadhouse || restaurant_name']",BookRestaurant
Need a table for  the day after tomorrow  in  Clarenceville  at the  Black Rapids Roadhouse,Need a Table for the Day After Tomorrow in Clarenceville at the Black Rapids Roadhouse,"['the day after tomorrow || timeRange', 'Clarenceville || city', 'Black Rapids Roadhouse || restaurant_name']",BookRestaurant
Need a table for  the day after tomorrow  in  Clarenceville  at the  Black Rapids Roadhouse,Need a table the day after tomorrow in Clarenceville at Black Rapids Roadhouse,"['the day after tomorrow || timeRange', 'Clarenceville || city', 'Black Rapids Roadhouse || restaurant_name']",BookRestaurant
Need a table for  the day after tomorrow  in  Clarenceville  at the  Black Rapids Roadhouse,Need a Table for the Day After Tomorrow in Clarenceville at Black Rapids Roadhouse,"['the day after tomorrow || timeRange', 'Clarenceville || city', 'Black Rapids Roadhouse || restaurant_name']",BookRestaurant
I want to book a  restaurant  for  eight  in  Harding .,I would like to book a restaurant for eight people in Harding.,"['restaurant || restaurant_type', 'eight || party_size_number', 'Harding || city']",BookRestaurant
I want to book a  restaurant  for  eight  in  Harding .,I would like to book a restaurant for eight in Harding.,"['restaurant || restaurant_type', 'eight || party_size_number', 'Harding || city']",BookRestaurant
I want to book a  restaurant  for  eight  in  Harding .,I want to book a restaurant for eight people in Harding.,"['restaurant || restaurant_type', 'eight || party_size_number', 'Harding || city']",BookRestaurant
I want to book a  restaurant  for  eight  in  Harding .,I want to book a restaurant for eight in Harding.,"['restaurant || restaurant_type', 'eight || party_size_number', 'Harding || city']",BookRestaurant
I want to book a  restaurant  for  eight  in  Harding .,I would like to book an eight-person restaurant in Harding.,"['restaurant || restaurant_type', 'eight || party_size_number', 'Harding || city']",BookRestaurant
I want to book a  restaurant  for  eight  in  Harding .,d like to book a restaurant for eight people in Harding.,"['restaurant || restaurant_type', 'eight || party_size_number', 'Harding || city']",BookRestaurant
I want to book a  restaurant  for  eight  in  Harding .,I want to book an eight-person restaurant in Harding.,"['restaurant || restaurant_type', 'eight || party_size_number', 'Harding || city']",BookRestaurant
I want to book a  restaurant  for  eight  in  Harding .,I would like to book a restaurant in Harding for eight people.,"['restaurant || restaurant_type', 'eight || party_size_number', 'Harding || city']",BookRestaurant
I want to book a  restaurant  for  eight  in  Harding .,d like to book a restaurant for eight in Harding.,"['restaurant || restaurant_type', 'eight || party_size_number', 'Harding || city']",BookRestaurant
I want to book a  restaurant  for  eight  in  Harding .,I'd like to book a restaurant for eight in Harding.,"['restaurant || restaurant_type', 'eight || party_size_number', 'Harding || city']",BookRestaurant
"book a table at a  pub  on  jun. 17, 2023","Book a table in a pub on June 17, 2023","['pub || restaurant_type', 'jun. 17, 2023 || timeRange']",BookRestaurant
"book a table at a  pub  on  jun. 17, 2023","Book a table at a pub on June 17, 2023","['pub || restaurant_type', 'jun. 17, 2023 || timeRange']",BookRestaurant
"book a table at a  pub  on  jun. 17, 2023",Book a table in a pub on 17 June 2023,"['pub || restaurant_type', 'jun. 17, 2023 || timeRange']",BookRestaurant
"book a table at a  pub  on  jun. 17, 2023","Book a table in a pub on June 17, 2023.","['pub || restaurant_type', 'jun. 17, 2023 || timeRange']",BookRestaurant
"book a table at a  pub  on  jun. 17, 2023",Book a table at a pub on 17 June 2023,"['pub || restaurant_type', 'jun. 17, 2023 || timeRange']",BookRestaurant
"book a table at a  pub  on  jun. 17, 2023",Book a table in a pub on June 17 2023,"['pub || restaurant_type', 'jun. 17, 2023 || timeRange']",BookRestaurant
"book a table at a  pub  on  jun. 17, 2023","Book a table at a pub on June 17, 2023.","['pub || restaurant_type', 'jun. 17, 2023 || timeRange']",BookRestaurant
"book a table at a  pub  on  jun. 17, 2023","Book a table in a pub on June 17th, 2023","['pub || restaurant_type', 'jun. 17, 2023 || timeRange']",BookRestaurant
"book a table at a  pub  on  jun. 17, 2023",Book a table in a pub on June 17th 2023,"['pub || restaurant_type', 'jun. 17, 2023 || timeRange']",BookRestaurant
"book a table at a  pub  on  jun. 17, 2023",Book a table in a pub on 17 June 2023.,"['pub || restaurant_type', 'jun. 17, 2023 || timeRange']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .","Please make a reservation at Sonoy in Montague, LA.","['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .","Please make a reservation with Sonoy in Montague, LA.","['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .","Please make your reservation at Sonoy in Montague, LA.","['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .","Please make your reservation with Sonoy in Montague, LA.","['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .","Please reserve at Sonoy in Montague, LA.","['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .","Make a reservation at Sonoy in Montague, LA.","['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .","Please make reservations at Sonoy in Montague, LA.","['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .","Make a reservation with Sonoy in Montague, LA.","['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .","Please make reservations with Sonoy in Montague, LA.","['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
"Please make a booking at  Sonoy  in  Montague ,  LA .","Please book at Sonoy in Montague, LA.","['Sonoy || restaurant_name', 'Montague || city', 'LA || state']",BookRestaurant
book a party of  four  at a  highly rated   pub,Book a four-person party in a highly rated pub,"['four || party_size_number', 'highly rated || sort', 'pub || restaurant_type']",BookRestaurant
book a party of  four  at a  highly rated   pub,Book a party of four in a highly rated pub,"['four || party_size_number', 'highly rated || sort', 'pub || restaurant_type']",BookRestaurant
book a party of  four  at a  highly rated   pub,Book a four-person party at a highly rated pub,"['four || party_size_number', 'highly rated || sort', 'pub || restaurant_type']",BookRestaurant
book a party of  four  at a  highly rated   pub,Book a party of four at a highly rated pub,"['four || party_size_number', 'highly rated || sort', 'pub || restaurant_type']",BookRestaurant
book a party of  four  at a  highly rated   pub,Book a four-person party in a high-rated pub,"['four || party_size_number', 'highly rated || sort', 'pub || restaurant_type']",BookRestaurant
book a party of  four  at a  highly rated   pub,Book a four-person party in a highly-rated pub,"['four || party_size_number', 'highly rated || sort', 'pub || restaurant_type']",BookRestaurant
book a party of  four  at a  highly rated   pub,Book a party of four in a highly-rated pub,"['four || party_size_number', 'highly rated || sort', 'pub || restaurant_type']",BookRestaurant
book a party of  four  at a  highly rated   pub,Book a four-person party at a high-rated pub,"['four || party_size_number', 'highly rated || sort', 'pub || restaurant_type']",BookRestaurant
book a party of  four  at a  highly rated   pub,Book a four-person party at a highly-rated pub,"['four || party_size_number', 'highly rated || sort', 'pub || restaurant_type']",BookRestaurant
book a party of  four  at a  highly rated   pub,Book a party of four in a high-rated pub,"['four || party_size_number', 'highly rated || sort', 'pub || restaurant_type']",BookRestaurant
I want to book a  highly rated   restaurant  in  VA  for  one  person at  zero am .,I want to book a highly rated restaurant in VA for one person at zero in the morning.,"['highly rated || sort', 'restaurant || restaurant_type', 'VA || state', 'one || party_size_number', 'zero am || timeRange']",BookRestaurant
I want to book a  highly rated   restaurant  in  VA  for  one  person at  zero am .,I want to book a highly rated VA restaurant for one person at zero in the morning.,"['highly rated || sort', 'restaurant || restaurant_type', 'VA || state', 'one || party_size_number', 'zero am || timeRange']",BookRestaurant
I want to book a  highly rated   restaurant  in  VA  for  one  person at  zero am .,I would like to book a highly rated restaurant in VA for one person at zero in the morning.,"['highly rated || sort', 'restaurant || restaurant_type', 'VA || state', 'one || party_size_number', 'zero am || timeRange']",BookRestaurant
I want to book a  highly rated   restaurant  in  VA  for  one  person at  zero am .,d like to book a highly rated restaurant in VA for one person at zero in the morning.,"['highly rated || sort', 'restaurant || restaurant_type', 'VA || state', 'one || party_size_number', 'zero am || timeRange']",BookRestaurant
I want to book a  highly rated   restaurant  in  VA  for  one  person at  zero am .,I would like to book a highly rated VA restaurant for one person at zero in the morning.,"['highly rated || sort', 'restaurant || restaurant_type', 'VA || state', 'one || party_size_number', 'zero am || timeRange']",BookRestaurant
I want to book a  highly rated   restaurant  in  VA  for  one  person at  zero am .,I want to book a high-rated restaurant in VA for one person at zero in the morning.,"['highly rated || sort', 'restaurant || restaurant_type', 'VA || state', 'one || party_size_number', 'zero am || timeRange']",BookRestaurant
I want to book a  highly rated   restaurant  in  VA  for  one  person at  zero am .,d like to book a highly rated VA restaurant for one person at zero in the morning.,"['highly rated || sort', 'restaurant || restaurant_type', 'VA || state', 'one || party_size_number', 'zero am || timeRange']",BookRestaurant
I want to book a  highly rated   restaurant  in  VA  for  one  person at  zero am .,I want to book a top rated restaurant in VA for one person at zero in the morning.,"['highly rated || sort', 'restaurant || restaurant_type', 'VA || state', 'one || party_size_number', 'zero am || timeRange']",BookRestaurant
I want to book a  highly rated   restaurant  in  VA  for  one  person at  zero am .,I want to book a highly rated restaurant in VA for a person at zero in the morning.,"['highly rated || sort', 'restaurant || restaurant_type', 'VA || state', 'one || party_size_number', 'zero am || timeRange']",BookRestaurant
I want to book a  highly rated   restaurant  in  VA  for  one  person at  zero am .,I want to book a highly rated restaurant in VA for one person at zero o'clock in the morning.,"['highly rated || sort', 'restaurant || restaurant_type', 'VA || state', 'one || party_size_number', 'zero am || timeRange']",BookRestaurant
"book a table  1 year from now  for  corinne, tisha and I  at a  restaurant  in  Guernsey  that is  top-rated","Book a table for Corinne, Tisha and me in 1 year at a top rated restaurant in Guernsey","['1 year from now || timeRange', 'corinne, tisha and I || party_size_description', 'restaurant || restaurant_type', 'Guernsey || country', 'top-rated || sort']",BookRestaurant
"book a table  1 year from now  for  corinne, tisha and I  at a  restaurant  in  Guernsey  that is  top-rated","Book a table for Corinne, Tisha and me in 1 year at the best rated restaurant in Guernsey","['1 year from now || timeRange', 'corinne, tisha and I || party_size_description', 'restaurant || restaurant_type', 'Guernsey || country', 'top-rated || sort']",BookRestaurant
"book a table  1 year from now  for  corinne, tisha and I  at a  restaurant  in  Guernsey  that is  top-rated","Book a table for Corinne, Tisha and me in 1 year at the top rated restaurant in Guernsey","['1 year from now || timeRange', 'corinne, tisha and I || party_size_description', 'restaurant || restaurant_type', 'Guernsey || country', 'top-rated || sort']",BookRestaurant
"book a table  1 year from now  for  corinne, tisha and I  at a  restaurant  in  Guernsey  that is  top-rated","Book a table for Corinne, Tisha and me in 1 year in a top rated restaurant in Guernsey","['1 year from now || timeRange', 'corinne, tisha and I || party_size_description', 'restaurant || restaurant_type', 'Guernsey || country', 'top-rated || sort']",BookRestaurant
"book a table  1 year from now  for  corinne, tisha and I  at a  restaurant  in  Guernsey  that is  top-rated","Book a table for Corinne, Tisha and me in one year at a top rated restaurant in Guernsey","['1 year from now || timeRange', 'corinne, tisha and I || party_size_description', 'restaurant || restaurant_type', 'Guernsey || country', 'top-rated || sort']",BookRestaurant
"book a table  1 year from now  for  corinne, tisha and I  at a  restaurant  in  Guernsey  that is  top-rated","Book a table for Corinne, Tisha and me in a top rated restaurant in Guernsey in 1 year","['1 year from now || timeRange', 'corinne, tisha and I || party_size_description', 'restaurant || restaurant_type', 'Guernsey || country', 'top-rated || sort']",BookRestaurant
