utterance,paraphrase,list_of_slots,intent
Book a reservation for a  restaurant  in  Yemen,How should we reserve a restaurant in Yemen?,"['restaurant || restaurant_type', 'Yemen || country']",BookRestaurant
Book a reservation for a  restaurant  in  Yemen,Can we book a restaurant with all inclusive packages in Yemen?,"['restaurant || restaurant_type', 'Yemen || country']",BookRestaurant
Book a reservation for a  restaurant  in  Yemen,How do I reserve a restaurant in Yemen?,"['restaurant || restaurant_type', 'Yemen || country']",BookRestaurant
Book a reservation for a  restaurant  in  Yemen,Where can we book restaurant reservations in Yemen?,"['restaurant || restaurant_type', 'Yemen || country']",BookRestaurant
Book a reservation for a  restaurant  in  Yemen,Where can I book a reservation for a restaurant in Yemen?,"['restaurant || restaurant_type', 'Yemen || country']",BookRestaurant
Book a reservation for a  restaurant  in  Yemen,What are the best places to shop and dine in Yemen?,"['restaurant || restaurant_type', 'Yemen || country']",BookRestaurant
Book a reservation for a  restaurant  in  Yemen,You can book restaurant in Yemen. In advance. Please contact the business for a price quotation.,"['restaurant || restaurant_type', 'Yemen || country']",BookRestaurant
Book a reservation for a  restaurant  in  Yemen,Can we book a restaurant reservation in Yemen?,"['restaurant || restaurant_type', 'Yemen || country']",BookRestaurant
Book a reservation for a  restaurant  in  Yemen,Can I book a reservation for a restaurant in Yemen?,"['restaurant || restaurant_type', 'Yemen || country']",BookRestaurant
Book a reservation for a  restaurant  in  Yemen,Can we book restaurant in Yemen?,"['restaurant || restaurant_type', 'Yemen || country']",BookRestaurant
Book a reservation for  my parents and I  at  Red Crown Tourist Court  in  Slovakia,"I'm a recent student and want to book at Red Crown Tourist Court. For this purpose, that reservation should be approved before 31 Nov.","['my parents and I || party_size_description', 'Red Crown Tourist Court || restaurant_name', 'Slovakia || country']",BookRestaurant
Book a reservation for  my parents and I  at  Red Crown Tourist Court  in  Slovakia,Can I book a reservation at Red Crown tourist court in Slovakia?,"['my parents and I || party_size_description', 'Red Crown Tourist Court || restaurant_name', 'Slovakia || country']",BookRestaurant
Book a reservation for  my parents and I  at  Red Crown Tourist Court  in  Slovakia,Book a reservation for my parents and I at Red Crown Tourist Court. I'm an Indian.,"['my parents and I || party_size_description', 'Red Crown Tourist Court || restaurant_name', 'Slovakia || country']",BookRestaurant
Book a reservation for  my parents and I  at  Red Crown Tourist Court  in  Slovakia,"When the Red Crown Tourist Court opens its doors, book a reservation for my parents and I., this time in Slovakia.","['my parents and I || party_size_description', 'Red Crown Tourist Court || restaurant_name', 'Slovakia || country']",BookRestaurant
Book a reservation for  my parents and I  at  Red Crown Tourist Court  in  Slovakia,"If I'm a klassik, I have to book a reservation for my parents in the Red Crown Tourist Court then I can travel faster and better in Slovakia.","['my parents and I || party_size_description', 'Red Crown Tourist Court || restaurant_name', 'Slovakia || country']",BookRestaurant
Book a reservation for  my parents and I  at  Red Crown Tourist Court  in  Slovakia,"Book a reservation at Red Crown Tourist Court in Slovakia, using the current system. I am married. I do not visit Portugal.","['my parents and I || party_size_description', 'Red Crown Tourist Court || restaurant_name', 'Slovakia || country']",BookRestaurant
Book a reservation for  my parents and I  at  Red Crown Tourist Court  in  Slovakia,This is the Red Crown Tourist Court in Slovakia. Can a tourist from my parents go to Slovakia and book a reservation?,"['my parents and I || party_size_description', 'Red Crown Tourist Court || restaurant_name', 'Slovakia || country']",BookRestaurant
Book a reservation for  my parents and I  at  Red Crown Tourist Court  in  Slovakia,"How do I make reservations for my parents and I in Red Crown Tourist Court, Slovakia?","['my parents and I || party_size_description', 'Red Crown Tourist Court || restaurant_name', 'Slovakia || country']",BookRestaurant
Book a reservation for  my parents and I  at  Red Crown Tourist Court  in  Slovakia,"If I want to book a reservation at Red Crown Tourist Court, I usually have 2 days left for Slovakia. This time I have to get some food if I have no other reservation option in Slovakia.","['my parents and I || party_size_description', 'Red Crown Tourist Court || restaurant_name', 'Slovakia || country']",BookRestaurant
Book a reservation for  my parents and I  at  Red Crown Tourist Court  in  Slovakia,This time I will book a reservation with my parents and I at Red Crown Tourism Court in Slovakia.,"['my parents and I || party_size_description', 'Red Crown Tourist Court || restaurant_name', 'Slovakia || country']",BookRestaurant
Book a  restaurant  reservation for  one  in  AR,Buch a restaurant reservation in AR. We are offering this option for over 450 std.,"['restaurant || restaurant_type', 'one || party_size_number', 'AR || state']",BookRestaurant
Book a  restaurant  reservation for  one  in  AR,How do I book restaurant reservations in AR?,"['restaurant || restaurant_type', 'one || party_size_number', 'AR || state']",BookRestaurant
Book a  restaurant  reservation for  one  in  AR,Book restaurant reservation for one in AR with great customer service.,"['restaurant || restaurant_type', 'one || party_size_number', 'AR || state']",BookRestaurant
Book a  restaurant  reservation for  one  in  AR,Book a restaurant reservation online in AR..,"['restaurant || restaurant_type', 'one || party_size_number', 'AR || state']",BookRestaurant
Book a  restaurant  reservation for  one  in  AR,Where can I book a restaurant reservation in AR?,"['restaurant || restaurant_type', 'one || party_size_number', 'AR || state']",BookRestaurant
Book a  restaurant  reservation for  one  in  AR,Which restaurant is good in AR? Book a restaurant reservation.,"['restaurant || restaurant_type', 'one || party_size_number', 'AR || state']",BookRestaurant
Book a  restaurant  reservation for  one  in  AR,Book restaurant reservation for one in AR!,"['restaurant || restaurant_type', 'one || party_size_number', 'AR || state']",BookRestaurant
Book a  restaurant  reservation for  one  in  AR,Can we book restaurant reservations in AR?,"['restaurant || restaurant_type', 'one || party_size_number', 'AR || state']",BookRestaurant
Book a  restaurant  reservation for  one  in  AR,"In AR, book a restaurant reservation for one. This restaurant offers a great value for money.","['restaurant || restaurant_type', 'one || party_size_number', 'AR || state']",BookRestaurant
Book a  restaurant  reservation for  one  in  AR,Book a restaurant reservation in AR for one night only?,"['restaurant || restaurant_type', 'one || party_size_number', 'AR || state']",BookRestaurant
I need a table for  me and my best friend  at  San Francisco Brewing Company .,I need a table for me and my best friend at San Francisco Brewing Company. Maybe I can pick one just from the menu or from the website?,"['me and my best friend || party_size_description', 'San Francisco Brewing Company || restaurant_name']",BookRestaurant
I need a table for  me and my best friend  at  San Francisco Brewing Company .,I am a bar associate and want to get tables for my friend at the San Francisco Brewing Company?,"['me and my best friend || party_size_description', 'San Francisco Brewing Company || restaurant_name']",BookRestaurant
I need a table for  me and my best friend  at  San Francisco Brewing Company .,I order a table for me and my best friend at San Francisco Brewing Company. What does the table need to be?,"['me and my best friend || party_size_description', 'San Francisco Brewing Company || restaurant_name']",BookRestaurant
I need a table for  me and my best friend  at  San Francisco Brewing Company .,"If I wanted a table for me and my best friend at San Francisco Brewing Company, what would it be?","['me and my best friend || party_size_description', 'San Francisco Brewing Company || restaurant_name']",BookRestaurant
I need a table for  me and my best friend  at  San Francisco Brewing Company .,I need a table for me and my best friend at San Francisco Brewing Company.,"['me and my best friend || party_size_description', 'San Francisco Brewing Company || restaurant_name']",BookRestaurant
I need a table for  me and my best friend  at  San Francisco Brewing Company .,"I am a couple in San Francisco, CA and I need tables for my friends to sit down for the latter one day. I am about to have my lunch and I need some food.","['me and my best friend || party_size_description', 'San Francisco Brewing Company || restaurant_name']",BookRestaurant
I need a table for  me and my best friend  at  San Francisco Brewing Company .,"I want a table for me and my best friend at San Francisco Brewing Company. I can't do anything for them, so I always ask them to stay with me. I can't afford a table.","['me and my best friend || party_size_description', 'San Francisco Brewing Company || restaurant_name']",BookRestaurant
I need a table for  me and my best friend  at  San Francisco Brewing Company .,"I need a table to sit between myself and my best friend at San Francisco Brewing Company. I have 2 of them and I want to make them a happy couple. They are a great company, but I am pretty poor. I just ordered the table last night.","['me and my best friend || party_size_description', 'San Francisco Brewing Company || restaurant_name']",BookRestaurant
I need a table for  me and my best friend  at  San Francisco Brewing Company .,Is it feasible to rent a table for my best friend at San Francisco Brewing Company?,"['me and my best friend || party_size_description', 'San Francisco Brewing Company || restaurant_name']",BookRestaurant
I need a table for  me and my best friend  at  San Francisco Brewing Company .,I use the San Francisco Brewing Company tables. I only need one. What a need?,"['me and my best friend || party_size_description', 'San Francisco Brewing Company || restaurant_name']",BookRestaurant
I want to book a  varenyky   restaurant  in  Croatia .,"I want to book a varenyky restaurant in Croatia. I'm very lazy and very uncaring. All the restaurants in Croatia are very poor. I have one, they will be nice.","['varenyky || cuisine', 'restaurant || restaurant_type', 'Croatia || country']",BookRestaurant
I want to book a  varenyky   restaurant  in  Croatia .,I want to book a varenyky restaurant in Croatia..?,"['varenyky || cuisine', 'restaurant || restaurant_type', 'Croatia || country']",BookRestaurant
I want to book a  varenyky   restaurant  in  Croatia .,What are good places to visit in Croatia?,"['varenyky || cuisine', 'restaurant || restaurant_type', 'Croatia || country']",BookRestaurant
I want to book a  varenyky   restaurant  in  Croatia .,I want to book a very good restaurant in Croatia.,"['varenyky || cuisine', 'restaurant || restaurant_type', 'Croatia || country']",BookRestaurant
I want to book a  varenyky   restaurant  in  Croatia .,What are some good restaurants in Croatia?,"['varenyky || cuisine', 'restaurant || restaurant_type', 'Croatia || country']",BookRestaurant
I want to book a  varenyky   restaurant  in  Croatia .,I want to find a Varenyky restaurant in Croatia. What are some things I should know before booking a reservation?,"['varenyky || cuisine', 'restaurant || restaurant_type', 'Croatia || country']",BookRestaurant
I want to book a  varenyky   restaurant  in  Croatia .,I want to do a restaurant with a view to a picturesque cave in Croatia. How do I buy a dinner?,"['varenyky || cuisine', 'restaurant || restaurant_type', 'Croatia || country']",BookRestaurant
I want to book a  varenyky   restaurant  in  Croatia .,Which restaurant to book in Croatia?,"['varenyky || cuisine', 'restaurant || restaurant_type', 'Croatia || country']",BookRestaurant
I want to book a  varenyky   restaurant  in  Croatia .,I want to book a restaurant in Croatia. What do I do?,"['varenyky || cuisine', 'restaurant || restaurant_type', 'Croatia || country']",BookRestaurant
I want to book a  varenyky   restaurant  in  Croatia .,I want to visit and visit a Varenyky restaurant in Croatia. Then why does the place in Croatia not have a sign?,"['varenyky || cuisine', 'restaurant || restaurant_type', 'Croatia || country']",BookRestaurant
Find a  restaurant  for  marylou and I   within walking distance  of  my mum's hotel,Are there any good restaurant for Mahou and I within walking distance of my mum's hotel?,"['restaurant || restaurant_type', 'marylou and I || party_size_description', 'within walking distance || spatial_relation', ""my mum's hotel || poi""]",BookRestaurant
Find a  restaurant  for  marylou and I   within walking distance  of  my mum's hotel,How do I find a restaurant for marylou and I within walking distance of my mum's hotel?,"['restaurant || restaurant_type', 'marylou and I || party_size_description', 'within walking distance || spatial_relation', ""my mum's hotel || poi""]",BookRestaurant
Find a  restaurant  for  marylou and I   within walking distance  of  my mum's hotel,Find a restaurant for marylou & I within walking distance of my mum's hotel?,"['restaurant || restaurant_type', 'marylou and I || party_size_description', 'within walking distance || spatial_relation', ""my mum's hotel || poi""]",BookRestaurant
Find a  restaurant  for  marylou and I   within walking distance  of  my mum's hotel,Am i on my way to find a restaurant for marylou and I within walking distance of my mum's hotel?,"['restaurant || restaurant_type', 'marylou and I || party_size_description', 'within walking distance || spatial_relation', ""my mum's hotel || poi""]",BookRestaurant
Find a  restaurant  for  marylou and I   within walking distance  of  my mum's hotel,Find a restaurant for marylou and I within walking distance of my mum's hotel?,"['restaurant || restaurant_type', 'marylou and I || party_size_description', 'within walking distance || spatial_relation', ""my mum's hotel || poi""]",BookRestaurant
Find a  restaurant  for  marylou and I   within walking distance  of  my mum's hotel,Find a restaurant for maryou and i within walking distance from my mum's hotel?,"['restaurant || restaurant_type', 'marylou and I || party_size_description', 'within walking distance || spatial_relation', ""my mum's hotel || poi""]",BookRestaurant
Find a  restaurant  for  marylou and I   within walking distance  of  my mum's hotel,How can I find a good restaurant for Maheri and I within walking distance of my mum's hotel?,"['restaurant || restaurant_type', 'marylou and I || party_size_description', 'within walking distance || spatial_relation', ""my mum's hotel || poi""]",BookRestaurant
Find a  restaurant  for  marylou and I   within walking distance  of  my mum's hotel,"Find restaurant for Mrylou and I within walking distance of my mum's hotel. In the summer, I need to stay at two-hour driving distance.","['restaurant || restaurant_type', 'marylou and I || party_size_description', 'within walking distance || spatial_relation', ""my mum's hotel || poi""]",BookRestaurant
Find a  restaurant  for  marylou and I   within walking distance  of  my mum's hotel,Find restaurant for marylou and I within walking distance of my mum's hotel?,"['restaurant || restaurant_type', 'marylou and I || party_size_description', 'within walking distance || spatial_relation', ""my mum's hotel || poi""]",BookRestaurant
Find a  restaurant  for  marylou and I   within walking distance  of  my mum's hotel,Find a restaurant for marylou and I within walking distance of my mum's hotel?,"['restaurant || restaurant_type', 'marylou and I || party_size_description', 'within walking distance || spatial_relation', ""my mum's hotel || poi""]",BookRestaurant
"book spot for  colleen peterson, rosanna and I  at the  best   bar  in  Bonaire  at  08:02:59","Book spot for colleen peterson, rosanna and I at the best bar in Bonaire at 08:02:59.40. I'm getting ready to sleep.","['colleen peterson, rosanna and I || party_size_description', 'best || sort', 'bar || restaurant_type', 'Bonaire || country', '08:02:59 || timeRange']",BookRestaurant
"book spot for  colleen peterson, rosanna and I  at the  best   bar  in  Bonaire  at  08:02:59","What is the best bar for colleen peterson, rosanna and I book spot in Bonaire at 08:02:59 p.m. today?","['colleen peterson, rosanna and I || party_size_description', 'best || sort', 'bar || restaurant_type', 'Bonaire || country', '08:02:59 || timeRange']",BookRestaurant
"book spot for  colleen peterson, rosanna and I  at the  best   bar  in  Bonaire  at  08:02:59","Book spot for colleen peterson, rosanna and I at the best bar in Bonaire at 08:02:59?","['colleen peterson, rosanna and I || party_size_description', 'best || sort', 'bar || restaurant_type', 'Bonaire || country', '08:02:59 || timeRange']",BookRestaurant
"book spot for  colleen peterson, rosanna and I  at the  best   bar  in  Bonaire  at  08:02:59","Book spot for colleen peterson, rosanna and me at the best bar in Bonaire at 08:02:59.11:37.92 Book spot for colleen peterson and rosanna and I at the best bar in Bonaire at 08:02:59.07?","['colleen peterson, rosanna and I || party_size_description', 'best || sort', 'bar || restaurant_type', 'Bonaire || country', '08:02:59 || timeRange']",BookRestaurant
"book spot for  colleen peterson, rosanna and I  at the  best   bar  in  Bonaire  at  08:02:59","Book spot for colleen peterson, rosanna and I at the best bar in Bonaire at 08:02:59 p.m. Friday, June 8th.","['colleen peterson, rosanna and I || party_size_description', 'best || sort', 'bar || restaurant_type', 'Bonaire || country', '08:02:59 || timeRange']",BookRestaurant
"book spot for  colleen peterson, rosanna and I  at the  best   bar  in  Bonaire  at  08:02:59","Book spot for colleen peterson, rosanna and I at the best bar in Bonaire at 08:02:59.00. Time: Friday 22nd August 2016","['colleen peterson, rosanna and I || party_size_description', 'best || sort', 'bar || restaurant_type', 'Bonaire || country', '08:02:59 || timeRange']",BookRestaurant
"book spot for  colleen peterson, rosanna and I  at the  best   bar  in  Bonaire  at  08:02:59","Book spot for colleen peterson, rosanna and I at the best bar in Bonaire at 08:02:59.61 or request call.","['colleen peterson, rosanna and I || party_size_description', 'best || sort', 'bar || restaurant_type', 'Bonaire || country', '08:02:59 || timeRange']",BookRestaurant
"book spot for  colleen peterson, rosanna and I  at the  best   bar  in  Bonaire  at  08:02:59","Book spot for colleen peterson, rosanna and I at the best bar in Bonaire at 08:02:59.95 hrs. book spot for colleen at book spot for olympic gold medals.","['colleen peterson, rosanna and I || party_size_description', 'best || sort', 'bar || restaurant_type', 'Bonaire || country', '08:02:59 || timeRange']",BookRestaurant
"book spot for  colleen peterson, rosanna and I  at the  best   bar  in  Bonaire  at  08:02:59","Book spot for colleen peterson, rosanna and me at the best bar in Bonaire at 08:02:59.05 EST.","['colleen peterson, rosanna and I || party_size_description', 'best || sort', 'bar || restaurant_type', 'Bonaire || country', '08:02:59 || timeRange']",BookRestaurant
"book spot for  colleen peterson, rosanna and I  at the  best   bar  in  Bonaire  at  08:02:59","Book spot for colleen peterson, rosanna and I at the best bar in Bonaire at 08:02:59.11 PDT. Or Book Ticket from NAU 01.01 at The Best Bar Berlin?","['colleen peterson, rosanna and I || party_size_description', 'best || sort', 'bar || restaurant_type', 'Bonaire || country', '08:02:59 || timeRange']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Booking for 7 for a top-rated restaurant on July second, 2037 in Gardner, Indiana.","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a reservation for 7 for a top-rated restaurant on July second, 2037 in Gardner, Indiana","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a reservation for 7 for top-rated restaurant on July second 2037 in Gardner, Indiana","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a reservation for 7 for a top-rated restaurant on July second, 2037 in Gardner, Indiana, USA.","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a reservation for 7 for a top-rated restaurant on July second, 2037 in Gardner, Indiana.","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Reservation for 7 at top-rated restaurant on July 2nd, 2037 in Gardner, Indiana.","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a reservation for 7 at a top-rated restaurant on July 2nd, 2037 in Gardner, Indiana.","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a reservation for 7 for a top-rated restaurant on July second 2037 in Gardner, Indiana.","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a reservation for 7 for a top-rated restaurant on July second, 2037 in Gardner, Indiana.","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a reservation for 7 for a top-rated restaurant on July second, 2037 in Gardner, Indiana.","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,"Please book reservations in NY for two in 1 month at Windows on the World. For more information, see details.","['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,Please book reservations in NY for two in 1 month at windows on the world. We are having an 18 day class. We are currently in New York. We have a 36 day booking. In case there is a lack of reservation please book a prior reservation.,"['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,Please book reservations in NY for two in 1 month at Windows on the World. Thanks.,"['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,Thank you for booking reservations in NY for two in 1 month at Windows on the World. Please book reservations for two in NY for two in 1 month at Windows on the World.,"['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,Can I book reservations in NY for two in 1 month at Windows on the World?,"['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,Please book reservations in NY for two in one month at Windows on the World. Please do not miss it. Welcome!,"['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,Please book reservation in NY for two in 1 month at windows on the world to attend. I am a US Mariner.,"['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,Please book reservations for two in 1 month at windows on the world in NY for two in 1 month. Any reservations during the holiday season?,"['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,Please book reservations in NY for two in 1 month at Windows on the World. Please book reservations in NY for two in 1 month.?,"['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,Please book reservations in NY for two in 1 month at Windows on the World. There are only five table reservations. Please book at least two tables. Please show other tables.,"['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,book spot at a restaurant that serves pasta for two.,"['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,Book a spot for 2 at a restaurant that serves pastas in a traditional Italian restaurant.,"['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,"book a table for 2 at a restaurant that serves pasta in a small paisable area, and get a good meal!","['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,book spot for 2 at a restaurant that serves pastas for 4.50 at 7am!,"['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,Book spot for 2 at restaurant that serves pastas for 40 people.,"['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,Bookings for 2 at a restaurant serving pastas.,"['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,BOOK SATISFIED SLOT for 2 at a restaurant that serves pastas!,"['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,"Book a spot for 2 at a restaurant that serves pastas for a group of 4 at 1pm, February 16. A table of 10 people brings a plate of 4., I have booked 20 seats.","['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,Book spot for 2 at restaurant that serves pastas.,"['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,Book spot for 2 at a restaurant that serves pastas. 2 tables for 3 people.,"['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,Find a party of 9 at The Wieners Circle in Palau.,"['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,book a party of 9 for The Wieners Circle in Palau!,"['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,book a party of 9 for The Wieners Circle in Palau?,"['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,Can you book a party of 9 in Palau or Rome at The Wieners Circle?,"['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,"Book a party of 9 for The Wieners Circle in Palau, Italy.","['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,book a party of 9 in Palau for The Wieners Circle.It's a must for the whole family.please mention the name of the place.,"['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,booking a party of 9 for The Wieners Circle in Palau?,"['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,book a party of 9 in The Wieners Circle in Palau!,"['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,book a party of 9 in Palau for the Wieners Circle in Palau the first time.the Wieners Circle is a great place for everyone from 4 to 10. it was very good.the location is right at Palau.Book a party on 29th June 2016 at 10am.br!,"['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,"Book a party of 9 for The Wieners Circle in Palau, Palau, Canada!","['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant for 3 people next year in Delaware. Thank you.,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,"I want to book a restaurant for 3 people next year in Ohio. As an amateur chef, I am seeking a place in West Virginia. I want to learn how to put my money to work. So I can write a proposal.","['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant for 3 people next year in Delaware. I have not heard of a private restaurant for this type of business before.,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant for 3 people next year in Delaware..,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant for 3 people next year in Delaware. And what location will you use?,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant in Delaware. So I have to give him the license. Where do I get the license?,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,"How can I find a restaurant for 3 persons next year in Delaware, USA?","['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant for 3 people next year in Delaware. Please help.,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant for 3 people next year in Delaware. Thanks for the suggestion!,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
