utterance,paraphrase,list_of_slots,intent
What kind of weather will be in  VA   12 years from now ?,What kind of weather will be in VA 12 years from now?,"['VA || state', '12 years from now || timeRange']",GetWeather
What kind of weather will be in  VA   12 years from now ?,What kind of weather will be in VA 12 years from now?,"['VA || state', '12 years from now || timeRange']",GetWeather
What kind of weather will be in  VA   12 years from now ?,What kind of weather will be in VA 12 years from now?,"['VA || state', '12 years from now || timeRange']",GetWeather
What kind of weather will be in  VA   12 years from now ?,What kind of weather will be in VA 12 years from now?,"['VA || state', '12 years from now || timeRange']",GetWeather
What kind of weather will be in  VA   12 years from now ?,What kind of weather will be in VA 12 years from now?,"['VA || state', '12 years from now || timeRange']",GetWeather
What kind of weather will be in  VA   12 years from now ?,What kind of weather will be in VA 12 years from now?,"['VA || state', '12 years from now || timeRange']",GetWeather
What kind of weather will be in  VA   12 years from now ?,What kind of weather will be in VA 12 years from now?,"['VA || state', '12 years from now || timeRange']",GetWeather
What kind of weather will be in  VA   12 years from now ?,What kind of weather will be like in VA 12 years from now?,"['VA || state', '12 years from now || timeRange']",GetWeather
What kind of weather will be in  VA   12 years from now ?,What kind of weather will be like in VA 12 years from now?,"['VA || state', '12 years from now || timeRange']",GetWeather
Need weather  close-by  where I am in state of  MS,Need weather close-by where I am in state of MS.,"['close-by || spatial_relation', 'MS || state']",GetWeather
Need weather  close-by  where I am in state of  MS,Need weather close-by where I am in state of MS.,"['close-by || spatial_relation', 'MS || state']",GetWeather
Need weather  close-by  where I am in state of  MS,Need weather close-by where I am in state of MS.,"['close-by || spatial_relation', 'MS || state']",GetWeather
Need weather  close-by  where I am in state of  MS,Need weather close-by where I am in state of MS.,"['close-by || spatial_relation', 'MS || state']",GetWeather
Need weather  close-by  where I am in state of  MS,Need weather close-by where I am in the state of MS,"['close-by || spatial_relation', 'MS || state']",GetWeather
Need weather  close-by  where I am in state of  MS,Need weather close-by where I am in the state of MS,"['close-by || spatial_relation', 'MS || state']",GetWeather
Need weather  close-by  where I am in state of  MS,Need weather close-by where I am in the state of MS,"['close-by || spatial_relation', 'MS || state']",GetWeather
Need weather  close-by  where I am in state of  MS,Need weather close-by where I am in the state of MS,"['close-by || spatial_relation', 'MS || state']",GetWeather
Need weather  close-by  where I am in state of  MS,Need weather close-by where I am in state of MS,"['close-by || spatial_relation', 'MS || state']",GetWeather
Need weather  close-by  where I am in state of  MS,Need weather close-by where I am in state of MS,"['close-by || spatial_relation', 'MS || state']",GetWeather
"What will the weather be in  East Tawakoni  on  november twenty-fourth, 2031 ?","What will the weather be in East Tawakoni on November twenty-fourth, 2031?","['East Tawakoni || city', 'november twenty-fourth, 2031 || timeRange']",GetWeather
"What will the weather be in  East Tawakoni  on  november twenty-fourth, 2031 ?","What will the weather be in East Tawakoni on November twenty-fourth, 2031?","['East Tawakoni || city', 'november twenty-fourth, 2031 || timeRange']",GetWeather
"What will the weather be in  East Tawakoni  on  november twenty-fourth, 2031 ?","What will the weather be in East Tawakoni on November twenty-fourth, 2031?","['East Tawakoni || city', 'november twenty-fourth, 2031 || timeRange']",GetWeather
"What will the weather be in  East Tawakoni  on  november twenty-fourth, 2031 ?","What will the weather be in East Tawakoni on November twenty-fourth, 2031?","['East Tawakoni || city', 'november twenty-fourth, 2031 || timeRange']",GetWeather
"What will the weather be in  East Tawakoni  on  november twenty-fourth, 2031 ?","What will the weather be in East Tawakoni on November twenty-fourth, 2031?","['East Tawakoni || city', 'november twenty-fourth, 2031 || timeRange']",GetWeather
"What will the weather be in  East Tawakoni  on  november twenty-fourth, 2031 ?","What will the weather be in East Tawakoni on November twenty-fourth, 2031?","['East Tawakoni || city', 'november twenty-fourth, 2031 || timeRange']",GetWeather
"What will the weather be in  East Tawakoni  on  november twenty-fourth, 2031 ?","What will the weather be in East Tawakoni on November twenty-fourth, 2031?","['East Tawakoni || city', 'november twenty-fourth, 2031 || timeRange']",GetWeather
"What will the weather be in  East Tawakoni  on  november twenty-fourth, 2031 ?","What will the weather be in East Tawakoni on November twenty-fourth, 2031?","['East Tawakoni || city', 'november twenty-fourth, 2031 || timeRange']",GetWeather
"What will the weather be in  East Tawakoni  on  november twenty-fourth, 2031 ?","What will be the weather in East Tawakoni on November twenty-fourth, 2031?","['East Tawakoni || city', 'november twenty-fourth, 2031 || timeRange']",GetWeather
"What will the weather be in  East Tawakoni  on  november twenty-fourth, 2031 ?","What will be the weather in East Tawakoni on November twenty-fourth, 2031?","['East Tawakoni || city', 'november twenty-fourth, 2031 || timeRange']",GetWeather
Will it be  hot  at  four  in  Louisiana ?,Will it be hot in Louisiana at four in the summer?,"['hot || condition_temperature', 'four || timeRange', 'Louisiana || state']",GetWeather
Will it be  hot  at  four  in  Louisiana ?,Will it be hot in Louisiana at four in the summer?,"['hot || condition_temperature', 'four || timeRange', 'Louisiana || state']",GetWeather
Will it be  hot  at  four  in  Louisiana ?,Will it be hot in Louisiana at four in the summer?,"['hot || condition_temperature', 'four || timeRange', 'Louisiana || state']",GetWeather
Will it be  hot  at  four  in  Louisiana ?,Will it be hot in Louisiana at four in the summer?,"['hot || condition_temperature', 'four || timeRange', 'Louisiana || state']",GetWeather
Will it be  hot  at  four  in  Louisiana ?,How hot will it be in Louisiana at four?,"['hot || condition_temperature', 'four || timeRange', 'Louisiana || state']",GetWeather
Will it be  hot  at  four  in  Louisiana ?,How hot will it be in Louisiana at four?,"['hot || condition_temperature', 'four || timeRange', 'Louisiana || state']",GetWeather
Will it be  hot  at  four  in  Louisiana ?,How hot will it be in Louisiana at four?,"['hot || condition_temperature', 'four || timeRange', 'Louisiana || state']",GetWeather
Will it be  hot  at  four  in  Louisiana ?,How hot will it be in Louisiana at four?,"['hot || condition_temperature', 'four || timeRange', 'Louisiana || state']",GetWeather
Will it be  hot  at  four  in  Louisiana ?,Will it be hot in Louisiana at four in summer?,"['hot || condition_temperature', 'four || timeRange', 'Louisiana || state']",GetWeather
Will it be  hot  at  four  in  Louisiana ?,Will it be hot in Louisiana at four in summer?,"['hot || condition_temperature', 'four || timeRange', 'Louisiana || state']",GetWeather
Will it be  hot  in  Lake Buena Vista   Brunei ?,Will it be hot in Lake Buena Vista Brunei?,"['hot || condition_temperature', 'Lake Buena Vista || city', 'Brunei || country']",GetWeather
Will it be  hot  in  Lake Buena Vista   Brunei ?,Will it be hot in Lake Buena Vista Brunei?,"['hot || condition_temperature', 'Lake Buena Vista || city', 'Brunei || country']",GetWeather
Will it be  hot  in  Lake Buena Vista   Brunei ?,Will it be hot in Lake Buena Vista Brunei?,"['hot || condition_temperature', 'Lake Buena Vista || city', 'Brunei || country']",GetWeather
Will it be  hot  in  Lake Buena Vista   Brunei ?,Will it be hot in Lake Buena Vista Brunei?,"['hot || condition_temperature', 'Lake Buena Vista || city', 'Brunei || country']",GetWeather
Will it be  hot  in  Lake Buena Vista   Brunei ?,Is it hot in Lake Buena Vista Brunei?,"['hot || condition_temperature', 'Lake Buena Vista || city', 'Brunei || country']",GetWeather
Will it be  hot  in  Lake Buena Vista   Brunei ?,Is it hot in Lake Buena Vista Brunei?,"['hot || condition_temperature', 'Lake Buena Vista || city', 'Brunei || country']",GetWeather
Will it be  hot  in  Lake Buena Vista   Brunei ?,Is it hot in Lake Buena Vista Brunei?,"['hot || condition_temperature', 'Lake Buena Vista || city', 'Brunei || country']",GetWeather
Will it be  hot  in  Lake Buena Vista   Brunei ?,Is it hot in Lake Buena Vista Brunei?,"['hot || condition_temperature', 'Lake Buena Vista || city', 'Brunei || country']",GetWeather
Will it be  hot  in  Lake Buena Vista   Brunei ?,Will it be hot in Lake Buena Vista Brunei?,"['hot || condition_temperature', 'Lake Buena Vista || city', 'Brunei || country']",GetWeather
Will it be  hot  in  Lake Buena Vista   Brunei ?,Will it be hot in Lake Buena Vista Brunei?,"['hot || condition_temperature', 'Lake Buena Vista || city', 'Brunei || country']",GetWeather
Will it be  warmer  in  MT ?,Will it be warmer in MT than in MT?,"['warmer || condition_temperature', 'MT || state']",GetWeather
Will it be  warmer  in  MT ?,Will it be warmer in MT than in MT?,"['warmer || condition_temperature', 'MT || state']",GetWeather
Will it be  warmer  in  MT ?,Will it be warmer in MT than in MT?,"['warmer || condition_temperature', 'MT || state']",GetWeather
Will it be  warmer  in  MT ?,Will it be warmer in MT than in MT?,"['warmer || condition_temperature', 'MT || state']",GetWeather
Will it be  warmer  in  MT ?,Will it be warmer in Montana than in MT?,"['warmer || condition_temperature', 'MT || state']",GetWeather
Will it be  warmer  in  MT ?,Will it be warmer in Montana than in MT?,"['warmer || condition_temperature', 'MT || state']",GetWeather
Will it be  warmer  in  MT ?,Will it be warmer in Montana than in MT?,"['warmer || condition_temperature', 'MT || state']",GetWeather
Will it be  warmer  in  MT ?,Will it be warmer in Montana than in MT?,"['warmer || condition_temperature', 'MT || state']",GetWeather
Will it be  warmer  in  MT ?,Will it be warmer in MT than in the U.S.?,"['warmer || condition_temperature', 'MT || state']",GetWeather
Will it be  warmer  in  MT ?,Will it be warmer in MT than in the U.S.?,"['warmer || condition_temperature', 'MT || state']",GetWeather
Will it be  cold  in  Maryland  on  april 21 ?,Will it be cold in Maryland on April 21?,"['cold || condition_temperature', 'Maryland || state', 'april 21 || timeRange']",GetWeather
Will it be  cold  in  Maryland  on  april 21 ?,Will it be cold in Maryland on April 21?,"['cold || condition_temperature', 'Maryland || state', 'april 21 || timeRange']",GetWeather
Will it be  cold  in  Maryland  on  april 21 ?,Will it be cold in Maryland on April 21?,"['cold || condition_temperature', 'Maryland || state', 'april 21 || timeRange']",GetWeather
Will it be  cold  in  Maryland  on  april 21 ?,Will it be cold in Maryland on April 21?,"['cold || condition_temperature', 'Maryland || state', 'april 21 || timeRange']",GetWeather
Will it be  cold  in  Maryland  on  april 21 ?,Is it cold in Maryland on april 21?,"['cold || condition_temperature', 'Maryland || state', 'april 21 || timeRange']",GetWeather
Will it be  cold  in  Maryland  on  april 21 ?,Is it cold in Maryland on april 21?,"['cold || condition_temperature', 'Maryland || state', 'april 21 || timeRange']",GetWeather
Will it be  cold  in  Maryland  on  april 21 ?,Is it cold in Maryland on april 21?,"['cold || condition_temperature', 'Maryland || state', 'april 21 || timeRange']",GetWeather
Will it be  cold  in  Maryland  on  april 21 ?,Is it cold in Maryland on april 21?,"['cold || condition_temperature', 'Maryland || state', 'april 21 || timeRange']",GetWeather
Will it be  cold  in  Maryland  on  april 21 ?,Will it be cold in Maryland on January 21?,"['cold || condition_temperature', 'Maryland || state', 'april 21 || timeRange']",GetWeather
Will it be  cold  in  Maryland  on  april 21 ?,Will it be cold in Maryland on January 21?,"['cold || condition_temperature', 'Maryland || state', 'april 21 || timeRange']",GetWeather
What is the weather forecast  near   United Kingdom,What is the weather forecast near the United Kingdom?,"['near || spatial_relation', 'United Kingdom || country']",GetWeather
What is the weather forecast  near   United Kingdom,What is the weather forecast near the United Kingdom?,"['near || spatial_relation', 'United Kingdom || country']",GetWeather
What is the weather forecast  near   United Kingdom,What is the weather forecast near the United Kingdom?,"['near || spatial_relation', 'United Kingdom || country']",GetWeather
What is the weather forecast  near   United Kingdom,What is the weather forecast near the United Kingdom?,"['near || spatial_relation', 'United Kingdom || country']",GetWeather
What is the weather forecast  near   United Kingdom,What is the weather forecast for the United Kingdom?,"['near || spatial_relation', 'United Kingdom || country']",GetWeather
What is the weather forecast  near   United Kingdom,What is the weather forecast for the United Kingdom?,"['near || spatial_relation', 'United Kingdom || country']",GetWeather
What is the weather forecast  near   United Kingdom,What is the weather forecast for the United Kingdom?,"['near || spatial_relation', 'United Kingdom || country']",GetWeather
What is the weather forecast  near   United Kingdom,What is the weather forecast for the United Kingdom?,"['near || spatial_relation', 'United Kingdom || country']",GetWeather
What is the weather forecast  near   United Kingdom,What is the weather forecast for the United Kingdom in the near future?,"['near || spatial_relation', 'United Kingdom || country']",GetWeather
What is the weather forecast  near   United Kingdom,What is the weather forecast for the United Kingdom in the near future?,"['near || spatial_relation', 'United Kingdom || country']",GetWeather
Is it  chilly  in  Haiti,Is it cold in Haiti and how cold is it in Haiti?,"['chilly || condition_temperature', 'Haiti || country']",GetWeather
Is it  chilly  in  Haiti,Is it cold in Haiti and how cold is it in Haiti?,"['chilly || condition_temperature', 'Haiti || country']",GetWeather
Is it  chilly  in  Haiti,Is it cold in Haiti and how cold is it in Haiti?,"['chilly || condition_temperature', 'Haiti || country']",GetWeather
Is it  chilly  in  Haiti,Is it cold in Haiti and how cold is it in Haiti?,"['chilly || condition_temperature', 'Haiti || country']",GetWeather
Is it  chilly  in  Haiti,Is it cold in Haiti and how do you deal with it?,"['chilly || condition_temperature', 'Haiti || country']",GetWeather
Is it  chilly  in  Haiti,Is it cold in Haiti and how do you deal with it?,"['chilly || condition_temperature', 'Haiti || country']",GetWeather
Is it  chilly  in  Haiti,Is it cold in Haiti and how do you deal with it?,"['chilly || condition_temperature', 'Haiti || country']",GetWeather
Is it  chilly  in  Haiti,Is it cold in Haiti and how do you deal with it?,"['chilly || condition_temperature', 'Haiti || country']",GetWeather
Is it  chilly  in  Haiti,Is it cold in Haiti? How cold is it?,"['chilly || condition_temperature', 'Haiti || country']",GetWeather
Is it  chilly  in  Haiti,Is it cold in Haiti? How cold is it?,"['chilly || condition_temperature', 'Haiti || country']",GetWeather
give me the forecast for  next Tues.  for  Ree Heights,What is the forecast for Ree Heights next Tuesday?,"['next Tues. || timeRange', 'Ree Heights || city']",GetWeather
give me the forecast for  next Tues.  for  Ree Heights,What is the forecast for Ree Heights next Tuesday?,"['next Tues. || timeRange', 'Ree Heights || city']",GetWeather
give me the forecast for  next Tues.  for  Ree Heights,What is the forecast for Ree Heights next Tuesday?,"['next Tues. || timeRange', 'Ree Heights || city']",GetWeather
give me the forecast for  next Tues.  for  Ree Heights,What is the forecast for Ree Heights next Tuesday?,"['next Tues. || timeRange', 'Ree Heights || city']",GetWeather
give me the forecast for  next Tues.  for  Ree Heights,Can you give me the forecast for Ree Heights next Tuesday?,"['next Tues. || timeRange', 'Ree Heights || city']",GetWeather
give me the forecast for  next Tues.  for  Ree Heights,Can you give me the forecast for Ree Heights next Tuesday?,"['next Tues. || timeRange', 'Ree Heights || city']",GetWeather
give me the forecast for  next Tues.  for  Ree Heights,Can you give me the forecast for Ree Heights next Tues.?,"['next Tues. || timeRange', 'Ree Heights || city']",GetWeather
give me the forecast for  next Tues.  for  Ree Heights,Can you give me the forecast for Ree Heights next Tues.?,"['next Tues. || timeRange', 'Ree Heights || city']",GetWeather
give me the forecast for  next Tues.  for  Ree Heights,What is the forecast for Ree Heights next week?,"['next Tues. || timeRange', 'Ree Heights || city']",GetWeather
give me the forecast for  next Tues.  for  Ree Heights,What is the forecast for Ree Heights next week?,"['next Tues. || timeRange', 'Ree Heights || city']",GetWeather
weather on  september 14  in  Crofton   Ukraine,"On 14 september, weather in Crofton Ukraine","['september 14 || timeRange', 'Crofton || city', 'Ukraine || country']",GetWeather
weather on  september 14  in  Crofton   Ukraine,"On 14 september, weather in Crofton Ukraine","['september 14 || timeRange', 'Crofton || city', 'Ukraine || country']",GetWeather
weather on  september 14  in  Crofton   Ukraine,"On 14 september, weather in Crofton Ukraine","['september 14 || timeRange', 'Crofton || city', 'Ukraine || country']",GetWeather
weather on  september 14  in  Crofton   Ukraine,"On 14 september, weather in Crofton Ukraine","['september 14 || timeRange', 'Crofton || city', 'Ukraine || country']",GetWeather
weather on  september 14  in  Crofton   Ukraine,"On 14 september, weather in Crofton Ukraine was cold.","['september 14 || timeRange', 'Crofton || city', 'Ukraine || country']",GetWeather
weather on  september 14  in  Crofton   Ukraine,"On 14 september, weather in Crofton Ukraine was cold.","['september 14 || timeRange', 'Crofton || city', 'Ukraine || country']",GetWeather
weather on  september 14  in  Crofton   Ukraine,"On 14 september, weather in Crofton Ukraine was cold.","['september 14 || timeRange', 'Crofton || city', 'Ukraine || country']",GetWeather
weather on  september 14  in  Crofton   Ukraine,"On 14 september, weather in Crofton Ukraine was cold.","['september 14 || timeRange', 'Crofton || city', 'Ukraine || country']",GetWeather
weather on  september 14  in  Crofton   Ukraine,"On september 14 in Crofton Ukraine, weather was warm.","['september 14 || timeRange', 'Crofton || city', 'Ukraine || country']",GetWeather
weather on  september 14  in  Crofton   Ukraine,"On september 14 in Crofton Ukraine, weather was warm.","['september 14 || timeRange', 'Crofton || city', 'Ukraine || country']",GetWeather
Will the weather be  foggy  in  ND  when I go to  Dunedin,Will the weather be foggy in ND when I go to Dunedin?,"['foggy || condition_description', 'ND || state', 'Dunedin || city']",GetWeather
Will the weather be  foggy  in  ND  when I go to  Dunedin,Will the weather be foggy in ND when I go to Dunedin?,"['foggy || condition_description', 'ND || state', 'Dunedin || city']",GetWeather
Will the weather be  foggy  in  ND  when I go to  Dunedin,Will the weather be foggy in ND when I go to Dunedin?,"['foggy || condition_description', 'ND || state', 'Dunedin || city']",GetWeather
Will the weather be  foggy  in  ND  when I go to  Dunedin,Will the weather be foggy in ND when I go to Dunedin?,"['foggy || condition_description', 'ND || state', 'Dunedin || city']",GetWeather
Will the weather be  foggy  in  ND  when I go to  Dunedin,Will the weather be foggy in ND when we go to Dunedin?,"['foggy || condition_description', 'ND || state', 'Dunedin || city']",GetWeather
Will the weather be  foggy  in  ND  when I go to  Dunedin,Will the weather be foggy in ND when we go to Dunedin?,"['foggy || condition_description', 'ND || state', 'Dunedin || city']",GetWeather
Will the weather be  foggy  in  ND  when I go to  Dunedin,Will the weather be foggy in ND when we go to Dunedin?,"['foggy || condition_description', 'ND || state', 'Dunedin || city']",GetWeather
Will the weather be  foggy  in  ND  when I go to  Dunedin,Will the weather be foggy in ND when we go to Dunedin?,"['foggy || condition_description', 'ND || state', 'Dunedin || city']",GetWeather
Will the weather be  foggy  in  ND  when I go to  Dunedin,Will the weather be foggy in ND when I travel to Dunedin?,"['foggy || condition_description', 'ND || state', 'Dunedin || city']",GetWeather
Will the weather be  foggy  in  ND  when I go to  Dunedin,Will the weather be foggy in ND when I travel to Dunedin?,"['foggy || condition_description', 'ND || state', 'Dunedin || city']",GetWeather
Will it be  warmer  at  fourteen o'clock  in  Atlas   Mongolia,Will it be warmer at fourteen o'clock in Atlas Mongolia?,"['warmer || condition_temperature', ""fourteen o'clock || timeRange"", 'Atlas || city', 'Mongolia || country']",GetWeather
Will it be  warmer  at  fourteen o'clock  in  Atlas   Mongolia,Will it be warmer at fourteen o'clock in Atlas Mongolia?,"['warmer || condition_temperature', ""fourteen o'clock || timeRange"", 'Atlas || city', 'Mongolia || country']",GetWeather
Will it be  warmer  at  fourteen o'clock  in  Atlas   Mongolia,Will it be warmer at fourteen o'clock in Atlas Mongolia?,"['warmer || condition_temperature', ""fourteen o'clock || timeRange"", 'Atlas || city', 'Mongolia || country']",GetWeather
Will it be  warmer  at  fourteen o'clock  in  Atlas   Mongolia,Will it be warmer at fourteen o'clock in Atlas Mongolia?,"['warmer || condition_temperature', ""fourteen o'clock || timeRange"", 'Atlas || city', 'Mongolia || country']",GetWeather
Will it be  warmer  at  fourteen o'clock  in  Atlas   Mongolia,Will it be warmer in Atlas Mongolia at fourteen o'clock?,"['warmer || condition_temperature', ""fourteen o'clock || timeRange"", 'Atlas || city', 'Mongolia || country']",GetWeather
Will it be  warmer  at  fourteen o'clock  in  Atlas   Mongolia,Will it be warmer in Atlas Mongolia at fourteen o'clock?,"['warmer || condition_temperature', ""fourteen o'clock || timeRange"", 'Atlas || city', 'Mongolia || country']",GetWeather
Will it be  warmer  at  fourteen o'clock  in  Atlas   Mongolia,Will it be warmer in Atlas Mongolia at fourteen o'clock?,"['warmer || condition_temperature', ""fourteen o'clock || timeRange"", 'Atlas || city', 'Mongolia || country']",GetWeather
Will it be  warmer  at  fourteen o'clock  in  Atlas   Mongolia,Will it be warmer in Atlas Mongolia at fourteen o'clock?,"['warmer || condition_temperature', ""fourteen o'clock || timeRange"", 'Atlas || city', 'Mongolia || country']",GetWeather
Will it be  warmer  at  fourteen o'clock  in  Atlas   Mongolia,Will it be warmer at fourteen o 'clock in Atlas Mongolia?,"['warmer || condition_temperature', ""fourteen o'clock || timeRange"", 'Atlas || city', 'Mongolia || country']",GetWeather
Will it be  warmer  at  fourteen o'clock  in  Atlas   Mongolia,Will it be warmer at fourteen o 'clock in Atlas Mongolia?,"['warmer || condition_temperature', ""fourteen o'clock || timeRange"", 'Atlas || city', 'Mongolia || country']",GetWeather
"What will the weather be on  April 9, 2037  in  New Brunswick Botanical Garden ?","What will the weather be on April 9, 2037 in New Brunswick Botanical Garden?","['April 9, 2037 || timeRange', 'New Brunswick Botanical Garden || geographic_poi']",GetWeather
"What will the weather be on  April 9, 2037  in  New Brunswick Botanical Garden ?","What will the weather be on April 9, 2037 in New Brunswick Botanical Garden?","['April 9, 2037 || timeRange', 'New Brunswick Botanical Garden || geographic_poi']",GetWeather
"What will the weather be on  April 9, 2037  in  New Brunswick Botanical Garden ?","What will the weather be on April 9, 2037 in New Brunswick Botanical Garden?","['April 9, 2037 || timeRange', 'New Brunswick Botanical Garden || geographic_poi']",GetWeather
"What will the weather be on  April 9, 2037  in  New Brunswick Botanical Garden ?","What will the weather be on April 9, 2037 in New Brunswick Botanical Garden?","['April 9, 2037 || timeRange', 'New Brunswick Botanical Garden || geographic_poi']",GetWeather
"What will the weather be on  April 9, 2037  in  New Brunswick Botanical Garden ?",What will the weather be on April 9th 2037 in New Brunswick Botanical Garden?,"['April 9, 2037 || timeRange', 'New Brunswick Botanical Garden || geographic_poi']",GetWeather
"What will the weather be on  April 9, 2037  in  New Brunswick Botanical Garden ?",What will the weather be on April 9th 2037 in New Brunswick Botanical Garden?,"['April 9, 2037 || timeRange', 'New Brunswick Botanical Garden || geographic_poi']",GetWeather
"What will the weather be on  April 9, 2037  in  New Brunswick Botanical Garden ?",What will the weather be on April 9th 2037 in New Brunswick Botanical Garden?,"['April 9, 2037 || timeRange', 'New Brunswick Botanical Garden || geographic_poi']",GetWeather
"What will the weather be on  April 9, 2037  in  New Brunswick Botanical Garden ?",What will the weather be on April 9th 2037 in New Brunswick Botanical Garden?,"['April 9, 2037 || timeRange', 'New Brunswick Botanical Garden || geographic_poi']",GetWeather
"What will the weather be on  April 9, 2037  in  New Brunswick Botanical Garden ?","What will the weather be on April 9, 2037 in New Brunswick Botanical Garden?","['April 9, 2037 || timeRange', 'New Brunswick Botanical Garden || geographic_poi']",GetWeather
"What will the weather be on  April 9, 2037  in  New Brunswick Botanical Garden ?","What will the weather be on April 9, 2037 in New Brunswick Botanical Garden?","['April 9, 2037 || timeRange', 'New Brunswick Botanical Garden || geographic_poi']",GetWeather
What is the weather like in  Peru  in  October,What is the weather like in Peru in October?,"['Peru || country', 'October || timeRange']",GetWeather
What is the weather like in  Peru  in  October,What is the weather like in Peru in October?,"['Peru || country', 'October || timeRange']",GetWeather
What is the weather like in  Peru  in  October,What is the weather like in Peru in October?,"['Peru || country', 'October || timeRange']",GetWeather
What is the weather like in  Peru  in  October,What is the weather like in Peru in October?,"['Peru || country', 'October || timeRange']",GetWeather
What is the weather like in  Peru  in  October,What's the weather like in Peru in October?,"['Peru || country', 'October || timeRange']",GetWeather
What is the weather like in  Peru  in  October,What's the weather like in Peru in October?,"['Peru || country', 'October || timeRange']",GetWeather
What is the weather like in  Peru  in  October,What's the weather like in Peru in October?,"['Peru || country', 'October || timeRange']",GetWeather
What is the weather like in  Peru  in  October,What's the weather like in Peru in October?,"['Peru || country', 'October || timeRange']",GetWeather
What is the weather like in  Peru  in  October,What is the weather like in Peru in October and November?,"['Peru || country', 'October || timeRange']",GetWeather
What is the weather like in  Peru  in  October,What is the weather like in Peru in October and November?,"['Peru || country', 'October || timeRange']",GetWeather
What's the weather  far  away in  Estonia ?,What is the weather far away in Estonia and why?,"['far || spatial_relation', 'Estonia || country']",GetWeather
What's the weather  far  away in  Estonia ?,What is the weather far away in Estonia and why?,"['far || spatial_relation', 'Estonia || country']",GetWeather
What's the weather  far  away in  Estonia ?,What is the weather far away in Estonia and why?,"['far || spatial_relation', 'Estonia || country']",GetWeather
What's the weather  far  away in  Estonia ?,What is the weather far away in Estonia and why?,"['far || spatial_relation', 'Estonia || country']",GetWeather
What's the weather  far  away in  Estonia ?,What is the weather far away in Estonia and how do you deal with it?,"['far || spatial_relation', 'Estonia || country']",GetWeather
What's the weather  far  away in  Estonia ?,What is the weather far away in Estonia and how do you deal with it?,"['far || spatial_relation', 'Estonia || country']",GetWeather
What's the weather  far  away in  Estonia ?,What is the weather far away in Estonia and how do you cope with it?,"['far || spatial_relation', 'Estonia || country']",GetWeather
What's the weather  far  away in  Estonia ?,What is the weather far away in Estonia and how do you cope with it?,"['far || spatial_relation', 'Estonia || country']",GetWeather
What's the weather  far  away in  Estonia ?,What is the weather far away in Estonia and what is the climate?,"['far || spatial_relation', 'Estonia || country']",GetWeather
What's the weather  far  away in  Estonia ?,What is the weather far away in Estonia and what is the climate?,"['far || spatial_relation', 'Estonia || country']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?","What will the weather be on February twenty-eighth, 2026?","['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?","What will the weather be on February twenty-eighth, 2026?","['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?","What will the weather be on February twenty-eighth, 2026?","['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?","What will the weather be on February twenty-eighth, 2026?","['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?","What will the weather be on February twenty-eighth, 2026?","['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?","What will the weather be on February twenty-eighth, 2026?","['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?","What will the weather be on February twenty-eighth, 2026?","['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?","What will the weather be on February twenty-eighth, 2026?","['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?","What will the weather be on Feb. twenty-eighth, 2026?","['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?","What will the weather be on Feb. twenty-eighth, 2026?","['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
Will the weather be good at  breakfast  in  Bay Harbor Islands,Will the weather be good for breakfast in Bay Harbor Islands?,"['breakfast || timeRange', 'Bay Harbor Islands || city']",GetWeather
Will the weather be good at  breakfast  in  Bay Harbor Islands,Will the weather be good for breakfast in Bay Harbor Islands?,"['breakfast || timeRange', 'Bay Harbor Islands || city']",GetWeather
Will the weather be good at  breakfast  in  Bay Harbor Islands,Will the weather be good for breakfast in Bay Harbor Islands?,"['breakfast || timeRange', 'Bay Harbor Islands || city']",GetWeather
Will the weather be good at  breakfast  in  Bay Harbor Islands,Will the weather be good for breakfast in Bay Harbor Islands?,"['breakfast || timeRange', 'Bay Harbor Islands || city']",GetWeather
Will the weather be good at  breakfast  in  Bay Harbor Islands,Will the weather be good at breakfast in Bay Harbor Islands?,"['breakfast || timeRange', 'Bay Harbor Islands || city']",GetWeather
