utterance,paraphrase,list_of_slots,intent
table for  7  at  Blueberry Hill,"At Blueberry Hill, there is seating for seven at the table.","['7 || party_size_number', 'Blueberry Hill || restaurant_name']",BookRestaurant
table for  7  at  Blueberry Hill,Make a reservation for seven guests at Blueberry Hill's table.,"['7 || party_size_number', 'Blueberry Hill || restaurant_name']",BookRestaurant
table for  7  at  Blueberry Hill,Blueberry Hills can accommodate up to seven people at their table.,"['7 || party_size_number', 'Blueberry Hill || restaurant_name']",BookRestaurant
table for  7  at  Blueberry Hill,A party of 7 can be seated at the table in Blueberries hills,"['7 || party_size_number', 'Blueberry Hill || restaurant_name']",BookRestaurant
table for  7  at  Blueberry Hill,A reservation is possible for 7 people on the allocated seating arrangement available in the resturaunt,"['7 || party_size_number', 'Blueberry Hill || restaurant_name']",BookRestaurant
table for  7  at  Blueberry Hill,Seven individuals can be accommodated on one specific dining slot that we have open here,"['7 || party_size_number', 'Blueberry Hill || restaurant_name']",BookRestaurant
table for  7  at  Blueberry Hill,You will be seated with six other guests if you reserve this specific spot,"['7 || party_size_number', 'Blueberry Hill || restaurant_name']",BookRestaurant
table for  7  at  Blueberry Hill,"In case you are looking to book tables, We do have enough space allotted and an arrangement that would sutiably fit your requirments","['7 || party_size_number', 'Blueberry Hill || restaurant_name']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Reserve a table for leticia, melva and twila edwards at Glassy Junction for five p.m in the vicinity of our second home.","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Make a reservation at Glassy Junction for leticia, melva and twila edwards at five p.m within close proximity to our secondary residence.","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Book a table for leticia, melva and twila edwards at Glassy Junction around five p.m near our second home.","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Arrange a reservation for leticia, melva and twila edwards at Glassy Junction by five p.m within the same area as our secondary residence.","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Secure a booking for leticia, melva and twila edwards at Glassy Junction starting from five p.m within proximity of our second home.","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Schedule a reservation for leticia, melva and twila edwards to dine at Glassy Junction around five p.m nearby our secondary residence.","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Place an order to reserve seats for leticia, melva and twila edwards at Glass junction by 5 PM in the same area as our other residence.","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Book tables around 5 pm so that Leticia Edwards , Twilla Edwards ,and Melvamay place thier orders near Our Seconday domicile located situated amongst them","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Book reservations until evening hours so that Leticia Edwards ,Twilla Edwards,and May Melvawho are residents might reach their location which lies closeby towards Our Secondary habitat ","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
"Book a reservation for  leticia, melva and twila edwards  at  Glassy Junction  for  five p.m   within the same area  of  our secondary residence","Provide Letitica,Melba,Twala with dinner reservatons somewhere near where they live this will include these however none besides these can be invited","['leticia, melva and twila edwards || party_size_description', 'Glassy Junction || restaurant_name', 'five p.m || timeRange', 'within the same area || spatial_relation', 'our secondary residence || poi']",BookRestaurant
Get a  chimichanga   meal  at a  bakery,Order a chimichanga meal from a bakery.,"['chimichanga || served_dish', 'meal || timeRange', 'bakery || restaurant_type']",BookRestaurant
Get a  chimichanga   meal  at a  bakery,Grab a chimichanga meal at the local bakery.,"['chimichanga || served_dish', 'meal || timeRange', 'bakery || restaurant_type']",BookRestaurant
Get a  chimichanga   meal  at a  bakery,Try out the chimichanga dish available in the bakery.,"['chimichanga || served_dish', 'meal || timeRange', 'bakery || restaurant_type']",BookRestaurant
Get a  chimichanga   meal  at a  bakery,Indulge in a mouthwatering chimichanga meal prepared by the bakery.,"['chimichanga || served_dish', 'meal || timeRange', 'bakery || restaurant_type']",BookRestaurant
Get a  chimichanga   meal  at a  bakery,Savor a delectable chimichanga meal freshly made at the bakery.,"['chimichanga || served_dish', 'meal || timeRange', 'bakery || restaurant_type']",BookRestaurant
Get a  chimichanga   meal  at a  bakery,Enjoy your lunch with a flavorful  chimmchunga dish from the nearby bakery.,"['chimichanga || served_dish', 'meal || timeRange', 'bakery || restaurant_type']",BookRestaurant
Get a  chimichanga   meal  at a  bakery,Head to the neighborhood's favorite baker and get yourself some tasty chimmchangas!,"['chimichanga || served_dish', 'meal || timeRange', 'bakery || restaurant_type']",BookRestaurant
Get a  chimichanga   meal  at a  bakery,Treat yourself to an appetizing chimmchangas plate served at one of our local bakeries,"['chimichanga || served_dish', 'meal || timeRange', 'bakery || restaurant_type']",BookRestaurant
Get a  chimichanga   meal  at a  bakery,"Stop by for delicious baked  chinnchungus, you won't regret it","['chimichanga || served_dish', 'meal || timeRange', 'bakery || restaurant_type']",BookRestaurant
Get a  chimichanga   meal  at a  bakery,Visit your nearest bakeshop and relish their delightful chamaccangga special,"['chimichanga || served_dish', 'meal || timeRange', 'bakery || restaurant_type']",BookRestaurant
book spot for  my mother in law and I  at  18 o'clock,Reserve a table for my mother-in-law and me at 6 pm.,"['my mother in law and I || party_size_description', ""18 o'clock || timeRange""]",BookRestaurant
book spot for  my mother in law and I  at  18 o'clock,Book a seat for me and my mother-in-law at 6 o'clock.,"['my mother in law and I || party_size_description', ""18 o'clock || timeRange""]",BookRestaurant
book spot for  my mother in law and I  at  18 o'clock,Arrange a book spot for both my mother-in-law and myself at eighteen hours.,"['my mother in law and I || party_size_description', ""18 o'clock || timeRange""]",BookRestaurant
book spot for  my mother in law and I  at  18 o'clock,I would like to reserve a table at 6 pm for myself and my mother-in-law.,"['my mother in law and I || party_size_description', ""18 o'clock || timeRange""]",BookRestaurant
book spot for  my mother in law and I  at  18 o'clock,Could you please book a spot in the restaurant for me and my mother-in-law by six?,"['my mother in law and I || party_size_description', ""18 o'clock || timeRange""]",BookRestaurant
book spot for  my mother in law and I  at  18 o'clock,"Please reserve seating in the dining area, specifically allocated to accommodate myself as well as my mom's spouse, by 18:00.","['my mother in law and I || party_size_description', ""18 o'clock || timeRange""]",BookRestaurant
book spot for  my mother in law and I  at  18 o'clock,I need to make a reservation for me and my wife's mom at six o'clock.,"['my mother in law and I || party_size_description', ""18 o'clock || timeRange""]",BookRestaurant
book spot for  my mother in law and I  at  18 o'clock,"At eight in the evening, I'm requesting booking arrangements suitable for inclusion of both individuals - myself along with father's second wife.","['my mother in law and I || party_size_description', ""18 o'clock || timeRange""]",BookRestaurant
book spot for  my mother in law and I  at  18 o'clock,"My request is to secure seats within your establishment, precisely designed towards hosting science-fiction literature enthusiasts such as specified individuals - legal parent of self plus husband's biological stepmother. This reservation should span from exactly eighteen hundred hours onward.","['my mother in law and I || party_size_description', ""18 o'clock || timeRange""]",BookRestaurant
book spot for  my mother in law and I  at  18 o'clock,"At precisely eighteen hundreds hours local time today, I intend on reserving an available space within this establishment so that both aforementioned parties may be seated comfortably together.","['my mother in law and I || party_size_description', ""18 o'clock || timeRange""]",BookRestaurant
I want to book a  food truck  in  Albania  for  ten  people.,I would like to reserve a food truck in Albania for ten individuals.,"['food truck || restaurant_type', 'Albania || country', 'ten || party_size_number']",BookRestaurant
I want to book a  food truck  in  Albania  for  ten  people.,Booking a food truck in Albania for ten people is what I am after.,"['food truck || restaurant_type', 'Albania || country', 'ten || party_size_number']",BookRestaurant
I want to book a  food truck  in  Albania  for  ten  people.,"In Albania, I want to hire a food truck to accommodate ten individuals.","['food truck || restaurant_type', 'Albania || country', 'ten || party_size_number']",BookRestaurant
I want to book a  food truck  in  Albania  for  ten  people.,My intention is to reserve a food truck in Albania for ten people.,"['food truck || restaurant_type', 'Albania || country', 'ten || party_size_number']",BookRestaurant
I want to book a  food truck  in  Albania  for  ten  people.,I am interested in booking a catering van in Albania for ten guests.,"['food truck || restaurant_type', 'Albania || country', 'ten || party_size_number']",BookRestaurant
I want to book a  food truck  in  Albania  for  ten  people.,"To cater to the needs of ten people, I wish to book a food truck in Albania.","['food truck || restaurant_type', 'Albania || country', 'ten || party_size_number']",BookRestaurant
I want to book a  food truck  in  Albania  for  ten  people.,"In order accommodate my group of ten, I want to book a food truck in Albania.","['food truck || restaurant_type', 'Albania || country', 'ten || party_size_number']",BookRestaurant
I want to book a  food truck  in  Albania  for  ten  people.,Reserving an Albanian catering van for my party of ten is what I desire.,"['food truck || restaurant_type', 'Albania || country', 'ten || party_size_number']",BookRestaurant
I want to book a  food truck  in  Albania  for  ten  people.,Albania is where I need the services of a mobile kitchen for my group of sizeable proportion.,"['food truck || restaurant_type', 'Albania || country', 'ten || party_size_number']",BookRestaurant
I want to book a  food truck  in  Albania  for  ten  people.,I have plans on hiring and arranging an Albanian cuisine provider who can cater up-to-the-mark recipes suited well with the taste buds under reasonable pricing bounds.,"['food truck || restaurant_type', 'Albania || country', 'ten || party_size_number']",BookRestaurant
I want to book a  bar   neighboring   our apartment .,I would like to make a reservation for a bar next to our apartment.,"['bar || restaurant_type', 'neighboring || spatial_relation', 'our apartment || poi']",BookRestaurant
I want to book a  bar   neighboring   our apartment .,My intention is to reserve a bar close to our apartment.,"['bar || restaurant_type', 'neighboring || spatial_relation', 'our apartment || poi']",BookRestaurant
I want to book a  bar   neighboring   our apartment .,I desire to secure a booking at a nearby bar near our apartment.,"['bar || restaurant_type', 'neighboring || spatial_relation', 'our apartment || poi']",BookRestaurant
I want to book a  bar   neighboring   our apartment .,Booking an adjacent bar by our apartment is what I want.,"['bar || restaurant_type', 'neighboring || spatial_relation', 'our apartment || poi']",BookRestaurant
I want to book a  bar   neighboring   our apartment .,What I am aiming for is reserving a nearby bar near where we live.,"['bar || restaurant_type', 'neighboring || spatial_relation', 'our apartment || poi']",BookRestaurant
I want to book a  bar   neighboring   our apartment .,It's my wish to book a neighboring bar close by the place we stay in.,"['bar || restaurant_type', 'neighboring || spatial_relation', 'our apartment || poi']",BookRestaurant
I want to book a  bar   neighboring   our apartment .,I intend on making reservations for an adjoining bar next door from us living in the same building complex.,"['bar || restaurant_type', 'neighboring || spatial_relation', 'our apartment || poi']",BookRestaurant
I want to book a  bar   neighboring   our apartment .,I'm interested in reserving space at the local pub that's located within proximity of our home.,"['bar || restaurant_type', 'neighboring || spatial_relation', 'our apartment || poi']",BookRestaurant
I want to book a  bar   neighboring   our apartment .,I'm looking forward to making arrangements at the pub situated next door.,"['bar || restaurant_type', 'neighboring || spatial_relation', 'our apartment || poi']",BookRestaurant
I want to book a  bar   neighboring   our apartment .,Securing reservations at the tavern right beside where we live remains my priority.,"['bar || restaurant_type', 'neighboring || spatial_relation', 'our apartment || poi']",BookRestaurant
I want to book a  restaurant  in  Cooperdale  for  five  people.,My intention is to make a reservation for dinner at a restaurant in Cooperdale for five individuals.,"['restaurant || restaurant_type', 'Cooperdale || city', 'five || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Cooperdale  for  five  people.,My intention is to make a reservation at a restaurant in Cooperdale for five individuals.,"['restaurant || restaurant_type', 'Cooperdale || city', 'five || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Cooperdale  for  five  people.,My aim is to make reservations at the restaurant in Cooperdale that can accommodate up tp 5 persons.,"['restaurant || restaurant_type', 'Cooperdale || city', 'five || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Cooperdale  for  five  people.,I am interested in reserving space at a restaurant in Cooperdale for up to five guests.,"['restaurant || restaurant_type', 'Cooperdale || city', 'five || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Cooperdale  for  five  people.,I would like to reserve a restaurant in Cooperdale for a party of five.,"['restaurant || restaurant_type', 'Cooperdale || city', 'five || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Cooperdale  for  five  people.,It's my desire to book a table at a restaurant in Cooperdale that can accommodate five people.,"['restaurant || restaurant_type', 'Cooperdale || city', 'five || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Cooperdale  for  five  people.,I'm interested in reserving seating for five individuals at a restaurant located in Cooperdale.,"['restaurant || restaurant_type', 'Cooperdale || city', 'five || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Cooperdale  for  five  people.,Securing seating at an eatery in Cooperdale for five people is what I'm looking to do.,"['restaurant || restaurant_type', 'Cooperdale || city', 'five || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Cooperdale  for  five  people.,I would like to reserve a dining establishment in Cooperdale for a party of five.,"['restaurant || restaurant_type', 'Cooperdale || city', 'five || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Cooperdale  for  five  people.,"In Cooperdale, I want to reserve seating at the restaurant for five individuals.","['restaurant || restaurant_type', 'Cooperdale || city', 'five || party_size_number']",BookRestaurant
I want to book a  restaurant   in 1 day  for  me and my boyfriend .,I would like to reserve a restaurant for me and my boyfriend within 24 hours.,"['restaurant || restaurant_type', 'in 1 day || timeRange', 'me and my boyfriend || party_size_description']",BookRestaurant
I want to book a  restaurant   in 1 day  for  me and my boyfriend .,"Within the next day, I am interested in reserving a restaurant for myself and my boyfriend.","['restaurant || restaurant_type', 'in 1 day || timeRange', 'me and my boyfriend || party_size_description']",BookRestaurant
I want to book a  restaurant   in 1 day  for  me and my boyfriend .,Can you help me book a restaurant for me and my boyfriend in one day?,"['restaurant || restaurant_type', 'in 1 day || timeRange', 'me and my boyfriend || party_size_description']",BookRestaurant
I want to book a  restaurant   in 1 day  for  me and my boyfriend .,I am looking to make a reservation at a restaurant for myself and my boyfriend within 24 hours.,"['restaurant || restaurant_type', 'in 1 day || timeRange', 'me and my boyfriend || party_size_description']",BookRestaurant
I want to book a  restaurant   in 1 day  for  me and my boyfriend .,"Within the next 24 hours, I want to secure a table at a restaurant for me and my boyfriend.","['restaurant || restaurant_type', 'in 1 day || timeRange', 'me and my boyfriend || party_size_description']",BookRestaurant
I want to book a  restaurant   in 1 day  for  me and my boyfriend .,"In just one day, I aim to reserve a place at an eatery for myself and my partner.","['restaurant || restaurant_type', 'in 1 day || timeRange', 'me and my boyfriend || party_size_description']",BookRestaurant
I want to book a  restaurant   in 1 day  for  me and my boyfriend .,Could you assist with booking us a table at an eatery within the next day?,"['restaurant || restaurant_type', 'in 1 day || timeRange', 'me and my boyfriend || party_size_description']",BookRestaurant
I want to book a  restaurant   in 1 day  for  me and my boyfriend .,"For both me and my partner, I want to book dinner at a nice place in one day's time.","['restaurant || restaurant_type', 'in 1 day || timeRange', 'me and my boyfriend || party_size_description']",BookRestaurant
I want to book a  restaurant   in 1 day  for  me and my boyfriend .,I'm interested in making reservations at restaurants with only one-day notice. Can you help?,"['restaurant || restaurant_type', 'in 1 day || timeRange', 'me and my boyfriend || party_size_description']",BookRestaurant
I want to book a  restaurant   in 1 day  for  me and my boyfriend .,Me and my boyfriend are looking forward to dining out tomorrow. Could you please find us suitable restaurants?,"['restaurant || restaurant_type', 'in 1 day || timeRange', 'me and my boyfriend || party_size_description']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,I would like to reserve a German restaurant for 12 seconds from now.,"['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,I need to make a reservation for a German establishment that starts in 12 seconds.,"['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,Can you help me book an eatery in Germany starting from 12 seconds ahead?,"['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,I'm looking to secure a spot at a German joint commencing after exactly 12 seconds.,"['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,"In the next 12 seconds, I want to reserve a table at a German restaurant.","['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,Would it be possible to make reservations at our preferred German venue starting in just 12 seconds?,"['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,"Let's reserve a table at the nearest available German restaurant, beginning in precisely 12 ticks of time.","['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,Is there any chance I could get myself seated at that german establishment within the next dozen moments?,"['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,Could you assist me with securing reservations at my desired locale starting twelve seconds later? ,"['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,"After these twelve upcoming ticks, I'd like to have already reserved seats for german cuisine.","['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a  restaurant   not far  from  our college .,I would like to reserve a restaurant nearby our college.,"['restaurant || restaurant_type', 'not far || spatial_relation', 'our college || poi']",BookRestaurant
I want to book a  restaurant   not far  from  our college .,I'm interested in making a reservation at a restaurant close to our college.,"['restaurant || restaurant_type', 'not far || spatial_relation', 'our college || poi']",BookRestaurant
I want to book a  restaurant   not far  from  our college .,I'm looking to book a restaurant that is not too far from our college.,"['restaurant || restaurant_type', 'not far || spatial_relation', 'our college || poi']",BookRestaurant
I want to book a  restaurant   not far  from  our college .,Can you help me find and reserve a restaurant located near our college?,"['restaurant || restaurant_type', 'not far || spatial_relation', 'our college || poi']",BookRestaurant
I want to book a  restaurant   not far  from  our college .,I am eager to book a dining place that is within reasonable distance from our college.,"['restaurant || restaurant_type', 'not far || spatial_relation', 'our college || poi']",BookRestaurant
I want to book a  restaurant   not far  from  our college .,Finding and reserving a restaurant near our college is something I want to do.,"['restaurant || restaurant_type', 'not far || spatial_relation', 'our college || poi']",BookRestaurant
I want to book a  restaurant   not far  from  our college .,"It's my intention to book or reserve, if possible, an eatery close by where we study in the university/college premises","['restaurant || restaurant_type', 'not far || spatial_relation', 'our college || poi']",BookRestaurant
I want to book a  restaurant   not far  from  our college .,Booking  an eatery which isn't very distant from the location of the educational institute interests me,"['restaurant || restaurant_type', 'not far || spatial_relation', 'our college || poi']",BookRestaurant
I want to book a  restaurant   not far  from  our college .,I have an inclination towards booking or reserving (if available )in/from my immediate vicinity regarding restaurants for us who are studying in this specific institution. Can you aid me?,"['restaurant || restaurant_type', 'not far || spatial_relation', 'our college || poi']",BookRestaurant
I want to book a  restaurant   not far  from  our college .,can somebody get hold of reservations which are inside/close-by/outside(specific reference explained) in regards with diners? It should be understandable enough as it relates specifically 'places' such as colleges/institutions/universities.,"['restaurant || restaurant_type', 'not far || spatial_relation', 'our college || poi']",BookRestaurant
Get me a table for  7  people at  Villa Bethania .,Please reserve a table for 7 individuals at Villa Bethania.,"['7 || party_size_number', 'Villa Bethania || restaurant_name']",BookRestaurant
Get me a table for  7  people at  Villa Bethania .,I need a reservation for 7 people at Villa Bethania.,"['7 || party_size_number', 'Villa Bethania || restaurant_name']",BookRestaurant
Get me a table for  7  people at  Villa Bethania .,Could you arrange a table for me and my group of 7 at Villa Bethania?,"['7 || party_size_number', 'Villa Bethania || restaurant_name']",BookRestaurant
Get me a table for  7  people at  Villa Bethania .,Can you book a table for 7 guests at Villa Bethania?,"['7 || party_size_number', 'Villa Bethania || restaurant_name']",BookRestaurant
Get me a table for  7  people at  Villa Bethania .,I would like to request a table for seven people at Villa Bethania.,"['7 || party_size_number', 'Villa Bethania || restaurant_name']",BookRestaurant
Get me a table for  7  people at  Villa Bethania .,Is it possible to secure a reservation for 7 individuals at Villa Bethania?,"['7 || party_size_number', 'Villa Bethania || restaurant_name']",BookRestaurant
Get me a table for  7  people at  Villa Bethania .,Please make arrangements for seating our party of seven people at Villa Bethaia.,"['7 || party_size_number', 'Villa Bethania || restaurant_name']",BookRestaurant
Get me a table for  7  people at  Villa Bethania .,"At the restaurant called, 'Villa Betahnia,' I would like to book accommodations and tables that can seat up to seven patrons.","['7 || party_size_number', 'Villa Bethania || restaurant_name']",BookRestaurant
Get me a table for  7  people at  Villa Bethania .,"Make sure we have enough seating capacity, as we are expecting about seven visitors. This will be taking place in the venue known as 'Villa bethanisa.'","['7 || party_size_number', 'Villa Bethania || restaurant_name']",BookRestaurant
Get me a table for  7  people at  Villa Bethania .,I was told that there's an amazing restaurant called 'Villa bethanisa' where they serve delicious food. Book us ahead with around seventh seats so we don't have any issue later.,"['7 || party_size_number', 'Villa Bethania || restaurant_name']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,Make a reservation for 6 individuals in Delaware at 10 in the morning.,"['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,Reserve a table for six people in Delaware at ten o'clock.,"['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,Book a spot for a party of six in Delaware by ten o’clock.,"['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,Secure a reservation for six guests in Delaware at 10:00 AM sharp.,"['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,Schedule an appointment for half-a-dozen individuals in Delaware at ten sharp.,"['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,Arrange for the booking of six attendees in Delaware starting from 10 am onwards.,"['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,"Ensure that there is availability to accommodate six people from Delaware, scheduled from ten till morning time.","['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,"Guarantee that there will be ample space to hold reservations made by half-a-dozen folks originating from the state of Deleware, set specifically on the dot of daybreak","['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,"Get all preparations ready and arrange bookings without fail so that precisely half-dozen people hailing from Delawere have their reservations confirmed effectively commencing exactly when clocks strike early forenoon (i.e., around late mornings)","['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,"Reserve seats no later than 1000 hours local time on behalf of precisely and exclusively sextet individuals within and across regions originating purely via or representing predominantly towards/by/from/in/of/on/at filly situated/primarily located between respective boundaries outlined across (or connected primarily through) DelPE-3.163 State Highway,","['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
"book spot for  John Pearson Soda Works  in  Cambodia  on  Mar. 21st, 2023","Make a reservation for John Pearson Soda Works at the book place in Cambodia on March 21, 2023.","['John Pearson Soda Works || restaurant_name', 'Cambodia || country', 'Mar. 21st, 2023 || timeRange']",BookRestaurant
"book spot for  John Pearson Soda Works  in  Cambodia  on  Mar. 21st, 2023","Reserve a spot at the book venue in Cambodia for John Pearson Soda Works on March 21st, 2023.","['John Pearson Soda Works || restaurant_name', 'Cambodia || country', 'Mar. 21st, 2023 || timeRange']",BookRestaurant
"book spot for  John Pearson Soda Works  in  Cambodia  on  Mar. 21st, 2023","Book a slot for John Pearson Soda Works at the Cambodian book location on Mar. 21st, 2023.","['John Pearson Soda Works || restaurant_name', 'Cambodia || country', 'Mar. 21st, 2023 || timeRange']",BookRestaurant
"book spot for  John Pearson Soda Works  in  Cambodia  on  Mar. 21st, 2023","Secure an appointment for John Pearson Soda Works in Cambodia on March twenty-first, two thousand twenty-three.","['John Pearson Soda Works || restaurant_name', 'Cambodia || country', 'Mar. 21st, 2023 || timeRange']",BookRestaurant
"book spot for  John Pearson Soda Works  in  Cambodia  on  Mar. 21st, 2023","Arrange a booking for John Pearson Soda Works at the designated bookstore in Cambodia on Mar. 21st, '23.","['John Pearson Soda Works || restaurant_name', 'Cambodia || country', 'Mar. 21st, 2023 || timeRange']",BookRestaurant
"book spot for  John Pearson Soda Works  in  Cambodia  on  Mar. 21st, 2023",Schedule an event spot for John Pearson's soda company at the Cambodian book center on March twenty-first '23.,"['John Pearson Soda Works || restaurant_name', 'Cambodia || country', 'Mar. 21st, 2023 || timeRange']",BookRestaurant
"book spot for  John Pearson Soda Works  in  Cambodia  on  Mar. 21st, 2023",Reserve space in Cambodia's designated bookstore bookspace fMarch20thtwenty three where JP works,"['John Pearson Soda Works || restaurant_name', 'Cambodia || country', 'Mar. 21st, 2023 || timeRange']",BookRestaurant
"book spot for  John Pearson Soda Works  in  Cambodia  on  Mar. 21st, 2023",Put an arrangement together with cambodia toll booth reservation office to secure Jon Pendergast fizzwork memory assistant,"['John Pearson Soda Works || restaurant_name', 'Cambodia || country', 'Mar. 21st, 2023 || timeRange']",BookRestaurant
"book spot for  John Pearson Soda Works  in  Cambodia  on  Mar. 21st, 2023",Booking required: JC Pepsi Barhead factory will be visiting Kampuchea City readers nook NP biological printer site,"['John Pearson Soda Works || restaurant_name', 'Cambodia || country', 'Mar. 21st, 2023 || timeRange']",BookRestaurant
"book spot for  John Pearson Soda Works  in  Cambodia  on  Mar. 21st, 2023",Scheduled time period required: Obtain bookings by calling rental/reservation/ticketing office of Janenburg Center,"['John Pearson Soda Works || restaurant_name', 'Cambodia || country', 'Mar. 21st, 2023 || timeRange']",BookRestaurant
I want a table for  four  at the  Union Auto Company  in  Serbia,I am interested in reserving a table for four people at Union Auto Company in Serbia.,"['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
I want a table for  four  at the  Union Auto Company  in  Serbia,Can I have a reservation for a table for four at the Union Auto Company in Serbia?,"['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
