utterance,paraphrase,list_of_slots,intent
Book a reservation for  me and cassie  in  Saint Vincent and the Grenadines,Keep a reservation to me and to Cassie in St. Vincent and,"['me and cassie || party_size_description', 'Saint Vincent and the Grenadines || country']",BookRestaurant
Book a reservation for  me and cassie  in  Saint Vincent and the Grenadines,Keep a reservation to me and to Cassie in St. Vincent.,"['me and cassie || party_size_description', 'Saint Vincent and the Grenadines || country']",BookRestaurant
Book a reservation for  me and cassie  in  Saint Vincent and the Grenadines,Keep a reservation to me and to Cassie in St. Vincent andthe Grenadines,"['me and cassie || party_size_description', 'Saint Vincent and the Grenadines || country']",BookRestaurant
I want to book  The Green Shack  in  GA  for  9  people.,"I would like to book ""The Green Shack"" in GA for 9 persons.","['The Green Shack || restaurant_name', 'GA || state', '9 || party_size_number']",BookRestaurant
I want to book  The Green Shack  in  GA  for  9  people.,"I would like to book ""The Green Shack in GA"" for 9 people.","['The Green Shack || restaurant_name', 'GA || state', '9 || party_size_number']",BookRestaurant
I want to book  The Green Shack  in  GA  for  9  people.,I would like to book “The Green Shack” in GA for 9 people.,"['The Green Shack || restaurant_name', 'GA || state', '9 || party_size_number']",BookRestaurant
I want to book  The Green Shack  in  GA  for  9  people.,"I wanted to book ""The Green Shack"" in GA for 9 people.","['The Green Shack || restaurant_name', 'GA || state', '9 || party_size_number']",BookRestaurant
I want to book  The Green Shack  in  GA  for  9  people.,"I would like to book ""The Green Shack"" in GA for 9 people.","['The Green Shack || restaurant_name', 'GA || state', '9 || party_size_number']",BookRestaurant
Book me a  lunch  at  Boreas  for a party of  8,Buy me one lunch in Boreas for the 8 party,"['lunch || timeRange', 'Boreas || restaurant_name', '8 || party_size_number']",BookRestaurant
Book me a  lunch  at  Boreas  for a party of  8,Buy me one lunch in Boreas for an 8 party:,"['lunch || timeRange', 'Boreas || restaurant_name', '8 || party_size_number']",BookRestaurant
Book me a  lunch  at  Boreas  for a party of  8,Buy me one lunch in Boreas for an 8 party!,"['lunch || timeRange', 'Boreas || restaurant_name', '8 || party_size_number']",BookRestaurant
Book me a  lunch  at  Boreas  for a party of  8,Buy me one lunch in Boreas for an 8 party.,"['lunch || timeRange', 'Boreas || restaurant_name', '8 || party_size_number']",BookRestaurant
Book me a  lunch  at  Boreas  for a party of  8,Buy me one lunch in Boreas for an 8 party,"['lunch || timeRange', 'Boreas || restaurant_name', '8 || party_size_number']",BookRestaurant
Book me a reservation for a party of  3  at a  restaurant  in  KY,Keep me booked for a party of 3 at a restaurant in KY,"['3 || party_size_number', 'restaurant || restaurant_type', 'KY || state']",BookRestaurant
Book me a reservation for a party of  3  at a  restaurant  in  KY,Buy me a reservation for a party of 3 at a restaurant in KY.,"['3 || party_size_number', 'restaurant || restaurant_type', 'KY || state']",BookRestaurant
Book me a reservation for a party of  3  at a  restaurant  in  KY,Book me a reservation for a party of 3 at a restaurant in KY,"['3 || party_size_number', 'restaurant || restaurant_type', 'KY || state']",BookRestaurant
Book me a reservation for a party of  3  at a  restaurant  in  KY,Buy me a reservation for a party of three at a restaurant in KY,"['3 || party_size_number', 'restaurant || restaurant_type', 'KY || state']",BookRestaurant
Book me a reservation for a party of  3  at a  restaurant  in  KY,Buy me a reservation for a party of 3 at a restaurant in KY,"['3 || party_size_number', 'restaurant || restaurant_type', 'KY || state']",BookRestaurant
I want to book a  highly rated   fast food restaurant  for  eight  people.,I wants to book one highly rated fast-food restaurant for 8 people. ...,"['highly rated || sort', 'fast food restaurant || restaurant_type', 'eight || party_size_number']",BookRestaurant
I want to book a  highly rated   fast food restaurant  for  eight  people.,I wants to book one highly rated fast-food restaurant for 8 people.»,"['highly rated || sort', 'fast food restaurant || restaurant_type', 'eight || party_size_number']",BookRestaurant
I want to book a  highly rated   fast food restaurant  for  eight  people.,I wants to book one highly rated fast-food restaurant for eight people.,"['highly rated || sort', 'fast food restaurant || restaurant_type', 'eight || party_size_number']",BookRestaurant
I want to book a  highly rated   fast food restaurant  for  eight  people.,I wants to book one highly rated fast-food restaurant with eight people.,"['highly rated || sort', 'fast food restaurant || restaurant_type', 'eight || party_size_number']",BookRestaurant
I want to book a  highly rated   fast food restaurant  for  eight  people.,I wants to book one highly rated fast-food restaurant for 8 people.,"['highly rated || sort', 'fast food restaurant || restaurant_type', 'eight || party_size_number']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant for three people next year in Delaware.,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant for 3 people next year in Delaware .),"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant for 3 people next year in Delaware.,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant for three people next year in Delaware .,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant for 3 people next year in Delaware .,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  food truck  in  Albania  for  ten  people.,I wants to book one food truck in Albanian for ten.,"['food truck || restaurant_type', 'Albania || country', 'ten || party_size_number']",BookRestaurant
I want to book a  food truck  in  Albania  for  ten  people.,"I wants to book one food truck in Albania, for ten.","['food truck || restaurant_type', 'Albania || country', 'ten || party_size_number']",BookRestaurant
I want to book a  food truck  in  Albania  for  ten  people.,I wants to book one food truck in Albanian for ten persons.,"['food truck || restaurant_type', 'Albania || country', 'ten || party_size_number']",BookRestaurant
I want to book a  food truck  in  Albania  for  ten  people.,I wants to book one food truck in Albanian for ten people.,"['food truck || restaurant_type', 'Albania || country', 'ten || party_size_number']",BookRestaurant
I want to book a  food truck  in  Albania  for  ten  people.,I wants to book one food truck in Albania for 10 people.,"['food truck || restaurant_type', 'Albania || country', 'ten || party_size_number']",BookRestaurant
Book me a reservation for  Ad Hoc  in  Brazil  for a party of  7,Keep me booked an ad hoc reservation in Brazil to a 7 party,"['Ad Hoc || restaurant_name', 'Brazil || country', '7 || party_size_number']",BookRestaurant
Book me a reservation for  Ad Hoc  in  Brazil  for a party of  7,Keep me booked an ad hoc reservation in Brazil to a party of seven,"['Ad Hoc || restaurant_name', 'Brazil || country', '7 || party_size_number']",BookRestaurant
Book me a reservation for  Ad Hoc  in  Brazil  for a party of  7,Keep me booked an ad hoc reservation in Brazil on a 7 party,"['Ad Hoc || restaurant_name', 'Brazil || country', '7 || party_size_number']",BookRestaurant
Book me a reservation for  Ad Hoc  in  Brazil  for a party of  7,Keep me booked an ad hoc reservation in Brazil to a 7 party.,"['Ad Hoc || restaurant_name', 'Brazil || country', '7 || party_size_number']",BookRestaurant
Book me a reservation for  Ad Hoc  in  Brazil  for a party of  7,Keep me booked an ad hoc reservation in Brazil to a group of 7,"['Ad Hoc || restaurant_name', 'Brazil || country', '7 || party_size_number']",BookRestaurant
I want a table at a  highly rated   pub  sometime  this year,I want to have a table in a high-rated pub someday this year,"['highly rated || sort', 'pub || restaurant_type', 'this year || timeRange']",BookRestaurant
I want a table at a  highly rated   pub  sometime  this year,I want to have a table in a high-rated pub someday this year.,"['highly rated || sort', 'pub || restaurant_type', 'this year || timeRange']",BookRestaurant
I want a table at a  highly rated   pub  sometime  this year,I want to have a table in a high-rated pub some time this year.,"['highly rated || sort', 'pub || restaurant_type', 'this year || timeRange']",BookRestaurant
I want a table at a  highly rated   pub  sometime  this year,I want to have a table in a high-rated pub some time this year,"['highly rated || sort', 'pub || restaurant_type', 'this year || timeRange']",BookRestaurant
I want a table at a  highly rated   pub  sometime  this year,I want to have a table in a high-rated pub sometime in the year,"['highly rated || sort', 'pub || restaurant_type', 'this year || timeRange']",BookRestaurant
I want to book a  ethiopian   food court  in  Montenegro .,I want the booking of an Ethiopian food courtyard in Montenegro,"['ethiopian || cuisine', 'food court || restaurant_type', 'Montenegro || country']",BookRestaurant
I want to book a  ethiopian   food court  in  Montenegro .,I want the booking of an Ethiopian food courtyard in Montenegro.,"['ethiopian || cuisine', 'food court || restaurant_type', 'Montenegro || country']",BookRestaurant
I want to book a  ethiopian   food court  in  Montenegro .,I wants to book an Ethiopian food stand in Montenegro.,"['ethiopian || cuisine', 'food court || restaurant_type', 'Montenegro || country']",BookRestaurant
I want to book a  ethiopian   food court  in  Montenegro .,I wants to book an Ethiopian food courtyard in Montenegro.,"['ethiopian || cuisine', 'food court || restaurant_type', 'Montenegro || country']",BookRestaurant
I want to book a  ethiopian   food court  in  Montenegro .,I wants to book an Ethiopian food courthouse in Montenegro.,"['ethiopian || cuisine', 'food court || restaurant_type', 'Montenegro || country']",BookRestaurant
I want to book a  top-rated   restaurant  in  Idana .,I want the booking of a top-rated restaurant in Idana.,"['top-rated || sort', 'restaurant || restaurant_type', 'Idana || city']",BookRestaurant
I want to book a  top-rated   restaurant  in  Idana .,I want the booking of a top-rated diner in Idana.,"['top-rated || sort', 'restaurant || restaurant_type', 'Idana || city']",BookRestaurant
I want to book a  top-rated   restaurant  in  Idana .,I want the booking of a top-rated diner in Idana .,"['top-rated || sort', 'restaurant || restaurant_type', 'Idana || city']",BookRestaurant
I want to book a  top-rated   restaurant  in  Idana .,I wants to book one of the top-rated restaurants in Idana.,"['top-rated || sort', 'restaurant || restaurant_type', 'Idana || city']",BookRestaurant
I want to book a  top-rated   restaurant  in  Idana .,I wants to book one of the top-rated restaurants in Idana .,"['top-rated || sort', 'restaurant || restaurant_type', 'Idana || city']",BookRestaurant
I want to book a  churrascaria  restaurant for  ten  people.,I wants to book one churrascaria restaurant for ten.,"['churrascaria || restaurant_type', 'ten || party_size_number']",BookRestaurant
I want to book a  churrascaria  restaurant for  ten  people.,I wants to book one churrascaria restaurant for the ten.,"['churrascaria || restaurant_type', 'ten || party_size_number']",BookRestaurant
I want to book a  churrascaria  restaurant for  ten  people.,I wants to book one churrascaria restaurant for the ten people.,"['churrascaria || restaurant_type', 'ten || party_size_number']",BookRestaurant
I want to book a  churrascaria  restaurant for  ten  people.,I wants to book one churrascaria restaurant for about ten people.,"['churrascaria || restaurant_type', 'ten || party_size_number']",BookRestaurant
I want to book a  churrascaria  restaurant for  ten  people.,I wants to book one churrascaria restaurant for 10 people.,"['churrascaria || restaurant_type', 'ten || party_size_number']",BookRestaurant
"Book a reservation for  The Training Table  on  Mar. thirteenth, 2026","Reservation booked for ""The Training Table"" on 13 March 2026","['The Training Table || restaurant_name', 'Mar. thirteenth, 2026 || timeRange']",BookRestaurant
"Book a reservation for  The Training Table  on  Mar. thirteenth, 2026","Buy a reservation to The Training Mesa on March 13, 2026","['The Training Table || restaurant_name', 'Mar. thirteenth, 2026 || timeRange']",BookRestaurant
"Book a reservation for  The Training Table  on  Mar. thirteenth, 2026","Reservation booked for The Course Table on March 13, 2026","['The Training Table || restaurant_name', 'Mar. thirteenth, 2026 || timeRange']",BookRestaurant
"Book a reservation for  The Training Table  on  Mar. thirteenth, 2026","Reservation booked for “The Training Table” on March 13, 2026","['The Training Table || restaurant_name', 'Mar. thirteenth, 2026 || timeRange']",BookRestaurant
"Book a reservation for  The Training Table  on  Mar. thirteenth, 2026","Reservation booked for ""The Training Table"" on March 13, 2026","['The Training Table || restaurant_name', 'Mar. thirteenth, 2026 || timeRange']",BookRestaurant
book a table in  Micronesia  for  rajasthani  food at any  restaurant,"Book a table, in Micronesia, for Rajasthan food in any restaurant.","['Micronesia || country', 'rajasthani || cuisine', 'restaurant || restaurant_type']",BookRestaurant
book a table in  Micronesia  for  rajasthani  food at any  restaurant,"Book a table, in Micronesia, for Rajasthani food at every restaurant","['Micronesia || country', 'rajasthani || cuisine', 'restaurant || restaurant_type']",BookRestaurant
book a table in  Micronesia  for  rajasthani  food at any  restaurant,"Buy a table, in Micronesia, for Rajasthan food in any restaurant","['Micronesia || country', 'rajasthani || cuisine', 'restaurant || restaurant_type']",BookRestaurant
book a table in  Micronesia  for  rajasthani  food at any  restaurant,"Book a table, in Micronesia, for Rajasthan food in any restaurant","['Micronesia || country', 'rajasthani || cuisine', 'restaurant || restaurant_type']",BookRestaurant
book a table in  Micronesia  for  rajasthani  food at any  restaurant,"Book a table, in Micronesia, for Rajasthani food in any restaurant","['Micronesia || country', 'rajasthani || cuisine', 'restaurant || restaurant_type']",BookRestaurant
book a restautant in  North Dakota  at a  bistro  that is  indoor,Book a restaurant in North Carolina at indoor bistro,"['North Dakota || state', 'bistro || restaurant_type', 'indoor || facility']",BookRestaurant
book a restautant in  North Dakota  at a  bistro  that is  indoor,Booking a restaurant in North Carolina at the indoor bistro,"['North Dakota || state', 'bistro || restaurant_type', 'indoor || facility']",BookRestaurant
book a restautant in  North Dakota  at a  bistro  that is  indoor,Booking a restaurant in North Carolina at an indoor bistro,"['North Dakota || state', 'bistro || restaurant_type', 'indoor || facility']",BookRestaurant
book a restautant in  North Dakota  at a  bistro  that is  indoor,Book a restaurant in North Carolina at the indoor bistro,"['North Dakota || state', 'bistro || restaurant_type', 'indoor || facility']",BookRestaurant
book a restautant in  North Dakota  at a  bistro  that is  indoor,Book a restaurant in North Carolina at an indoor bistro,"['North Dakota || state', 'bistro || restaurant_type', 'indoor || facility']",BookRestaurant
Book a reservation for  Savoy Hotel and Grill   not far  from  our secondary residence,Buy a booking for the Savoy Hotel and Greeting not far away from our subsidiary house,"['Savoy Hotel and Grill || restaurant_name', 'not far || spatial_relation', 'our secondary residence || poi']",BookRestaurant
Book a reservation for  Savoy Hotel and Grill   not far  from  our secondary residence,Buy a booking for the Savoy Hotel and Greeting not far away from our subsidiary home,"['Savoy Hotel and Grill || restaurant_name', 'not far || spatial_relation', 'our secondary residence || poi']",BookRestaurant
Book a reservation for  Savoy Hotel and Grill   not far  from  our secondary residence,Buy a booking for the Savoy Hotel and Greeting not far away from our junior residence,"['Savoy Hotel and Grill || restaurant_name', 'not far || spatial_relation', 'our secondary residence || poi']",BookRestaurant
Book a reservation for  Savoy Hotel and Grill   not far  from  our secondary residence,Buy a booking for the Savoy Hotel and Greeting not far away from our other residence,"['Savoy Hotel and Grill || restaurant_name', 'not far || spatial_relation', 'our secondary residence || poi']",BookRestaurant
Book a reservation for  Savoy Hotel and Grill   not far  from  our secondary residence,Buy a booking for the Savoy Hotel and Greeting not far away from our subsidiary residence,"['Savoy Hotel and Grill || restaurant_name', 'not far || spatial_relation', 'our secondary residence || poi']",BookRestaurant
Book me a  restaurant  reservation for  seven a.m not far  from  their chalet,Keep me booking a restaurant for 7 a.m. not far from his chalet,"['restaurant || restaurant_type', 'seven a.m || timeRange', 'not far || spatial_relation', 'their chalet || poi']",BookRestaurant
Book me a  restaurant  reservation for  seven a.m not far  from  their chalet,Keep me booking a restaurant for 7 a.m. not far away from their chalet,"['restaurant || restaurant_type', 'seven a.m || timeRange', 'not far || spatial_relation', 'their chalet || poi']",BookRestaurant
Book me a  restaurant  reservation for  seven a.m not far  from  their chalet,Keep me booking a restaurant for 7 a.m. not far from his chalet.,"['restaurant || restaurant_type', 'seven a.m || timeRange', 'not far || spatial_relation', 'their chalet || poi']",BookRestaurant
Book me a  restaurant  reservation for  seven a.m not far  from  their chalet,Keep me booking a restaurant for 7 a.m. not far off their chalet.,"['restaurant || restaurant_type', 'seven a.m || timeRange', 'not far || spatial_relation', 'their chalet || poi']",BookRestaurant
Book me a  restaurant  reservation for  seven a.m not far  from  their chalet,Keep me booking a restaurant for 7 a.m. not far off their chalet,"['restaurant || restaurant_type', 'seven a.m || timeRange', 'not far || spatial_relation', 'their chalet || poi']",BookRestaurant
book spot for  me and my teens  at  Cherry Street Hotel  in  MH,a book spot to me and teens at the Cherry Road Hotel in MH,"['me and my teens || party_size_description', 'Cherry Street Hotel || restaurant_name', 'MH || state']",BookRestaurant
book spot for  me and my teens  at  Cherry Street Hotel  in  MH,a book spot to me and teens at the Cherry Street Hospital in MH:,"['me and my teens || party_size_description', 'Cherry Street Hotel || restaurant_name', 'MH || state']",BookRestaurant
book spot for  me and my teens  at  Cherry Street Hotel  in  MH,a book spot to me and teens at the Cherry Street Hospital in MH.,"['me and my teens || party_size_description', 'Cherry Street Hotel || restaurant_name', 'MH || state']",BookRestaurant
book spot for  me and my teens  at  Cherry Street Hotel  in  MH,a book spot to me and teens at the Cherry Street Hospital in MH,"['me and my teens || party_size_description', 'Cherry Street Hotel || restaurant_name', 'MH || state']",BookRestaurant
book spot for  me and my teens  at  Cherry Street Hotel  in  MH,a book spot to me and the teens at the Cherry Street Hospital in MH,"['me and my teens || party_size_description', 'Cherry Street Hotel || restaurant_name', 'MH || state']",BookRestaurant
Book a table at  Georgetown Cupcake  in  GA  for  two  people,Keep a table in Georgetown Cupcake in North America for two,"['Georgetown Cupcake || restaurant_name', 'GA || state', 'two || party_size_number']",BookRestaurant
Book a table at  Georgetown Cupcake  in  GA  for  two  people,Keep a table in Georgetown Cupcake in North America for two persons,"['Georgetown Cupcake || restaurant_name', 'GA || state', 'two || party_size_number']",BookRestaurant
Book a table at  Georgetown Cupcake  in  GA  for  two  people,Keep a table in Georgetown Cupcake in North America for two people,"['Georgetown Cupcake || restaurant_name', 'GA || state', 'two || party_size_number']",BookRestaurant
Book a table at  Georgetown Cupcake  in  GA  for  two  people,Keep a table in Georgetown Cupcake in North America for 2 people,"['Georgetown Cupcake || restaurant_name', 'GA || state', 'two || party_size_number']",BookRestaurant
Book a table at  Georgetown Cupcake  in  GA  for  two  people,Keep a table in Georgetown Cupcake in the GA for two people,"['Georgetown Cupcake || restaurant_name', 'GA || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Monaco  on  May 22  for  8  people.,I want to book a restaurant in Monaco on May 22 for 8 people..,"['restaurant || restaurant_type', 'Monaco || country', 'May 22 || timeRange', '8 || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Monaco  on  May 22  for  8  people.,I wants to book a restaurant in Monaco on May 22 for 8 people.,"['restaurant || restaurant_type', 'Monaco || country', 'May 22 || timeRange', '8 || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Monaco  on  May 22  for  8  people.,I want to book a restaurant in Monaco on May 22 for eight people.,"['restaurant || restaurant_type', 'Monaco || country', 'May 22 || timeRange', '8 || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Monaco  on  May 22  for  8  people.,I want to book a restaurant in Monaco on 22 May for 8 people.,"['restaurant || restaurant_type', 'Monaco || country', 'May 22 || timeRange', '8 || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Monaco  on  May 22  for  8  people.,I want to book a restaurant in Monaco on May 22 for 8 people.,"['restaurant || restaurant_type', 'Monaco || country', 'May 22 || timeRange', '8 || party_size_number']",BookRestaurant
Need a table for  breakfast  in  North Carolina  for the  Bobcat Bite,Needs a breakfast table in North Carolina for Bobcat Bite,"['breakfast || timeRange', 'North Carolina || state', 'Bobcat Bite || restaurant_name']",BookRestaurant
Need a table for  breakfast  in  North Carolina  for the  Bobcat Bite,Needing a breakfast table in North Carolina for Bobcat Bite,"['breakfast || timeRange', 'North Carolina || state', 'Bobcat Bite || restaurant_name']",BookRestaurant
Need a table for  breakfast  in  North Carolina  for the  Bobcat Bite,Seeking a breakfast table in North Carolina for Bobcat Bite,"['breakfast || timeRange', 'North Carolina || state', 'Bobcat Bite || restaurant_name']",BookRestaurant
Need a table for  breakfast  in  North Carolina  for the  Bobcat Bite,Seeking a breakfast table in North Caroline for Bobcat Bite,"['breakfast || timeRange', 'North Carolina || state', 'Bobcat Bite || restaurant_name']",BookRestaurant
Need a table for  breakfast  in  North Carolina  for the  Bobcat Bite,Need a breakfast table in North Caroline for Bobcat Bite,"['breakfast || timeRange', 'North Carolina || state', 'Bobcat Bite || restaurant_name']",BookRestaurant
book spot for  my mother in law and I  at  18 o'clock,Book spot for my aunt and me at 6 pm,"['my mother in law and I || party_size_description', ""18 o'clock || timeRange""]",BookRestaurant
book spot for  my mother in law and I  at  18 o'clock,Book spot for my aunt and me at 6 p.m,"['my mother in law and I || party_size_description', ""18 o'clock || timeRange""]",BookRestaurant
book spot for  my mother in law and I  at  18 o'clock,Book spot for my mother at law and me at 6 p.m.,"['my mother in law and I || party_size_description', ""18 o'clock || timeRange""]",BookRestaurant
book spot for  my mother in law and I  at  18 o'clock,Book spot for my aunt and I at 6 p.m.,"['my mother in law and I || party_size_description', ""18 o'clock || timeRange""]",BookRestaurant
book spot for  my mother in law and I  at  18 o'clock,Book spot for my aunt and me at 6 p.m.,"['my mother in law and I || party_size_description', ""18 o'clock || timeRange""]",BookRestaurant
I want to be  Main Deli Steak House   near   Hendley .,I wanted to be the Main Deli Steakhouse near Hendley.,"['Main Deli Steak House || restaurant_name', 'near || spatial_relation', 'Hendley || city']",BookRestaurant
I want to be  Main Deli Steak House   near   Hendley .,I wanted to be the Main Deli Steakhouse near Hendley .,"['Main Deli Steak House || restaurant_name', 'near || spatial_relation', 'Hendley || city']",BookRestaurant
I want to be  Main Deli Steak House   near   Hendley .,"I want it to be the Main Deli Steak House, near Hendley.","['Main Deli Steak House || restaurant_name', 'near || spatial_relation', 'Hendley || city']",BookRestaurant
I want to be  Main Deli Steak House   near   Hendley .,I want it to be the Main Deli Steak House close to Hendley.,"['Main Deli Steak House || restaurant_name', 'near || spatial_relation', 'Hendley || city']",BookRestaurant
I want to be  Main Deli Steak House   near   Hendley .,I want it to be the Main Deli Steak House close to Hendley .,"['Main Deli Steak House || restaurant_name', 'near || spatial_relation', 'Hendley || city']",BookRestaurant
book spot for  melisa castillo and vicky allen  in  Sadorus   MT,book spots for melisa Castello and vicky Allen in Sadorus,"['melisa castillo and vicky allen || party_size_description', 'Sadorus || city', 'MT || state']",BookRestaurant
book spot for  melisa castillo and vicky allen  in  Sadorus   MT,book spots for melisa Castello and vicky Allen in Sadorus.,"['melisa castillo and vicky allen || party_size_description', 'Sadorus || city', 'MT || state']",BookRestaurant
book spot for  melisa castillo and vicky allen  in  Sadorus   MT,book spots for melisa castello and vicky alle in Sadorus MT,"['melisa castillo and vicky allen || party_size_description', 'Sadorus || city', 'MT || state']",BookRestaurant
book spot for  melisa castillo and vicky allen  in  Sadorus   MT,book spots for melisa Castelo and vicky Allen in Sadorus MT,"['melisa castillo and vicky allen || party_size_description', 'Sadorus || city', 'MT || state']",BookRestaurant
book spot for  melisa castillo and vicky allen  in  Sadorus   MT,book spots for melisa Castello and vicky Allen in Sadorus MT,"['melisa castillo and vicky allen || party_size_description', 'Sadorus || city', 'MT || state']",BookRestaurant
Book me a reservation for  Fatty Crew   in 13 weeks  in  Haskell,Buy me a reserve for the Fatty Crew in thirteen weeks inHaskell,"['Fatty Crew || restaurant_name', 'in 13 weeks || timeRange', 'Haskell || city']",BookRestaurant
Book me a reservation for  Fatty Crew   in 13 weeks  in  Haskell,Buy me a reserve for the Fatty Crew for 13 weeks at Haskell;,"['Fatty Crew || restaurant_name', 'in 13 weeks || timeRange', 'Haskell || city']",BookRestaurant
Book me a reservation for  Fatty Crew   in 13 weeks  in  Haskell,Buy me a reserve for the Fatty Crew in thirteen weeks in Haskell,"['Fatty Crew || restaurant_name', 'in 13 weeks || timeRange', 'Haskell || city']",BookRestaurant
Book me a reservation for  Fatty Crew   in 13 weeks  in  Haskell,Buy me a reserve for the Fatty Crew for 13 weeks at Haskell.,"['Fatty Crew || restaurant_name', 'in 13 weeks || timeRange', 'Haskell || city']",BookRestaurant
Book me a reservation for  Fatty Crew   in 13 weeks  in  Haskell,Buy me a reserve for the Fatty Crew for 13 weeks at Haskell,"['Fatty Crew || restaurant_name', 'in 13 weeks || timeRange', 'Haskell || city']",BookRestaurant
Book a reservation for  my parents and I  at  Red Crown Tourist Court  in  Slovakia,Preserve a reservation with my parents at the Red Crown Tourist Court,"['my parents and I || party_size_description', 'Red Crown Tourist Court || restaurant_name', 'Slovakia || country']",BookRestaurant
Book a reservation for  my parents and I  at  Red Crown Tourist Court  in  Slovakia,"Preserve a reservation with my parents at ""Red Crown"" Tourist Court","['my parents and I || party_size_description', 'Red Crown Tourist Court || restaurant_name', 'Slovakia || country']",BookRestaurant
Book a reservation for  my parents and I  at  Red Crown Tourist Court  in  Slovakia,Preserve a reservation with my parents at the Red Crown Tourist Court in Slovakia,"['my parents and I || party_size_description', 'Red Crown Tourist Court || restaurant_name', 'Slovakia || country']",BookRestaurant
Book a reservation for  my parents and I  at  Red Crown Tourist Court  in  Slovakia,Preserve a reservation with my parents at the Red Crown Tourist Court of Slovakia,"['my parents and I || party_size_description', 'Red Crown Tourist Court || restaurant_name', 'Slovakia || country']",BookRestaurant
Book a reservation for  my parents and I  at  Red Crown Tourist Court  in  Slovakia,"Preserve a reservation with my parents at the Red Crown Tourist Court, Slovakia","['my parents and I || party_size_description', 'Red Crown Tourist Court || restaurant_name', 'Slovakia || country']",BookRestaurant
I want to book a  restaurant   within the same area  of  Horse Pasture .,I would like to reserve a restaurant in the same Horse Pasture area .,"['restaurant || restaurant_type', 'within the same area || spatial_relation', 'Horse Pasture || city']",BookRestaurant
I want to book a  restaurant   within the same area  of  Horse Pasture .,I would like to book one restaurant in the same area as Horse Pasture.,"['restaurant || restaurant_type', 'within the same area || spatial_relation', 'Horse Pasture || city']",BookRestaurant
I want to book a  restaurant   within the same area  of  Horse Pasture .,I would like to reserve a restaurant in the same area as Horse Pasture.,"['restaurant || restaurant_type', 'within the same area || spatial_relation', 'Horse Pasture || city']",BookRestaurant
I want to book a  restaurant   within the same area  of  Horse Pasture .,I would like to reserve a restaurant in the same Horse Pasture area.,"['restaurant || restaurant_type', 'within the same area || spatial_relation', 'Horse Pasture || city']",BookRestaurant
I want to book a  restaurant   within the same area  of  Horse Pasture .,I would like to reserve a restaurant in the same area as Horse Pasture .,"['restaurant || restaurant_type', 'within the same area || spatial_relation', 'Horse Pasture || city']",BookRestaurant
Book a reservation for  four  this  Afternoon  at a  highly rated   food court,Keep a booking for four tonight afternoon at a top food court,"['four || party_size_number', 'Afternoon || timeRange', 'highly rated || sort', 'food court || restaurant_type']",BookRestaurant
Book a reservation for  four  this  Afternoon  at a  highly rated   food court,Book a booking for the four this afternoon at a top food court,"['four || party_size_number', 'Afternoon || timeRange', 'highly rated || sort', 'food court || restaurant_type']",BookRestaurant
Book a reservation for  four  this  Afternoon  at a  highly rated   food court,Book a booking for 4 this afternoon at a top food court,"['four || party_size_number', 'Afternoon || timeRange', 'highly rated || sort', 'food court || restaurant_type']",BookRestaurant
Book a reservation for  four  this  Afternoon  at a  highly rated   food court,Book a booking for the four this afternoon at a well-rated food stand,"['four || party_size_number', 'Afternoon || timeRange', 'highly rated || sort', 'food court || restaurant_type']",BookRestaurant
Book a reservation for  four  this  Afternoon  at a  highly rated   food court,Book a booking for the four this afternoon at a well-rated food court,"['four || party_size_number', 'Afternoon || timeRange', 'highly rated || sort', 'food court || restaurant_type']",BookRestaurant
I want to book a  restaurant  in  Glenarden   South Dakota  for  two  people.,"I’m going to book one restaurant in Glenarden, South Dakota.","['restaurant || restaurant_type', 'Glenarden || city', 'South Dakota || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Glenarden   South Dakota  for  two  people.,"I wants to book one restaurant in Glenarden, South Dakota.","['restaurant || restaurant_type', 'Glenarden || city', 'South Dakota || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Glenarden   South Dakota  for  two  people.,"I wants to book one restaurant in Glenarden, South Dakota, for two.","['restaurant || restaurant_type', 'Glenarden || city', 'South Dakota || state', 'two || party_size_number']",BookRestaurant
