utterance,paraphrase,list_of_slots,intent
"book spot for  colleen peterson, rosanna and I  at the  best   bar  in  Bonaire  at  08:02:59","book spot for colleen peterson, rosanna and I at the best bar in Bonaire at 08:02:59","['colleen peterson, rosanna and I || party_size_description', 'best || sort', 'bar || restaurant_type', 'Bonaire || country', '08:02:59 || timeRange']",BookRestaurant
"book spot for  colleen peterson, rosanna and I  at the  best   bar  in  Bonaire  at  08:02:59","Book spot for colleen peterson, rosanna and I at the best bar in Bonaire 08:02:59","['colleen peterson, rosanna and I || party_size_description', 'best || sort', 'bar || restaurant_type', 'Bonaire || country', '08:02:59 || timeRange']",BookRestaurant
"book spot for  colleen peterson, rosanna and I  at the  best   bar  in  Bonaire  at  08:02:59","Book spot for colleen peterson, rosanna and I at the best bar in Bonaire 08:02:59","['colleen peterson, rosanna and I || party_size_description', 'best || sort', 'bar || restaurant_type', 'Bonaire || country', '08:02:59 || timeRange']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a reservation for 7 for a top-rated restaurant in Gardner, Indiana on July 2, 2037.","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a reservation for 7 for a top-rated restaurant in Gardner, Indiana on July 2, 2037.","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a reservation for 7 for a top-rated restaurant in Gardner, Indiana on July 2, 2037.","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a reservation for 7 for a top-rated restaurant in Gardner, Indiana on July 2, 2037.","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a reservation for 7 for a top-rated restaurant in Gardner, Indiana on July second, 2037.","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a reservation for 7 for a top-rated restaurant in Gardner, Indiana on July second, 2037.","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a reservation for 7 for a top-rated restaurant in Gardner, Indiana on July second, 2037.","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a reservation for 7 for a top-rated restaurant in Gardner, Indiana on July second, 2037.","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a reservation for 7 for a top-rated restaurant on July 2, 2037 in Gardner, Indiana.","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a reservation for 7 for a top-rated restaurant on July 2, 2037 in Gardner, Indiana.","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,Please book reservations in NY for two in 1 month at Windows on the World.,"['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,Please book reservations in NY for two in 1 month at Windows on the World.,"['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,Please book reservations in NY for two in 1 month at Windows on the World.,"['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,Please book reservations in NY for two in 1 month at Windows on the World.,"['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,Please book reservations in NY for two in 1 month at Windows on the World,"['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,Please book reservations in NY for two in 1 month at Windows on the World,"['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,Please book reservations in NY for two in 1 month at Windows on the World,"['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,Please book reservations in NY for two in 1 month at Windows on the World,"['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,Book reservations in NY for two in 1 month at Windows on the World,"['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
Please book reservations in  NY  for  two   in 1 month  at  Windows on the World,Book reservations in NY for two in 1 month at Windows on the World,"['NY || state', 'two || party_size_number', 'in 1 month || timeRange', 'Windows on the World || restaurant_name']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,Book spot for 2 at a restaurant that serves pastas,"['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,Book spot for 2 at a restaurant that serves pastas,"['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,Book spot for 2 at a restaurant that serves pastas,"['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,Book spot for 2 at a restaurant that serves pastas,"['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,Book spot for 2 at a restaurant that serves pastas.,"['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,Book spot for 2 at a restaurant that serves pastas.,"['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,Book spot for 2 at a restaurant that serves pastas.,"['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,Book spot for 2 at a restaurant that serves pastas.,"['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,Book spot for 2 at a restaurant that serves pastas.,"['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book spot for  2  at a  restaurant  that serves  pastas,Book spot for 2 at a restaurant that serves pastas.,"['2 || party_size_number', 'restaurant || restaurant_type', 'pastas || served_dish']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,Book a party of 9 for The Wieners Circle in Palau,"['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,Book a party of 9 for The Wieners Circle in Palau,"['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,Book a party of 9 for The Wieners Circle in Palau,"['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,Book a party of 9 for The Wieners Circle in Palau,"['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,Book a party of 9 for the Wieners Circle in Palau,"['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,Book a party of 9 for the Wieners Circle in Palau,"['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,Book a party of 9 for the Wieners Circle in Palau,"['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,Book a party of 9 for the Wieners Circle in Palau,"['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,Book a party of 9 for The Wieners Circle in Palau.,"['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
book a party of  9  for  The Wieners Circle  in  Palau,Book a party of 9 for The Wieners Circle in Palau.,"['9 || party_size_number', 'The Wieners Circle || restaurant_name', 'Palau || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant for 3 people next year in Delaware.,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant for 3 people next year in Delaware.,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant for 3 people next year in Delaware.,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant for 3 people next year in Delaware.,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant for 3 people in Delaware next year.,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant for 3 people in Delaware next year.,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant for 3 people in Delaware next year.,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant for 3 people in Delaware next year.,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant in Delaware for 3 people next year.,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I want to book a  restaurant  for  3  people  next year  in  Delaware .,I want to book a restaurant in Delaware for 3 people next year.,"['restaurant || restaurant_type', '3 || party_size_number', 'next year || timeRange', 'Delaware || state']",BookRestaurant
I need a table for  4  at a  restaurant  around  0 Am .,I need a table for 4 at a restaurant around 0 Am.,"['4 || party_size_number', 'restaurant || restaurant_type', '0 Am || timeRange']",BookRestaurant
I need a table for  4  at a  restaurant  around  0 Am .,I need a table for 4 at a restaurant around 0 Am.,"['4 || party_size_number', 'restaurant || restaurant_type', '0 Am || timeRange']",BookRestaurant
I need a table for  4  at a  restaurant  around  0 Am .,I need a table for 4 at a restaurant around 0 Am.,"['4 || party_size_number', 'restaurant || restaurant_type', '0 Am || timeRange']",BookRestaurant
I need a table for  4  at a  restaurant  around  0 Am .,I need a table for 4 at a restaurant around 0 Am.,"['4 || party_size_number', 'restaurant || restaurant_type', '0 Am || timeRange']",BookRestaurant
I need a table for  4  at a  restaurant  around  0 Am .,I need a table for 4 at a restaurant around 0 am.,"['4 || party_size_number', 'restaurant || restaurant_type', '0 Am || timeRange']",BookRestaurant
I need a table for  4  at a  restaurant  around  0 Am .,I need a table for 4 at a restaurant around 0 am.,"['4 || party_size_number', 'restaurant || restaurant_type', '0 Am || timeRange']",BookRestaurant
I need a table for  4  at a  restaurant  around  0 Am .,I need a table for 4 at a restaurant around 0 am.,"['4 || party_size_number', 'restaurant || restaurant_type', '0 Am || timeRange']",BookRestaurant
I need a table for  4  at a  restaurant  around  0 Am .,I need a table for 4 at a restaurant around 0 am.,"['4 || party_size_number', 'restaurant || restaurant_type', '0 Am || timeRange']",BookRestaurant
I need a table for  4  at a  restaurant  around  0 Am .,I need a table for 4 in a restaurant around 0 Am.,"['4 || party_size_number', 'restaurant || restaurant_type', '0 Am || timeRange']",BookRestaurant
I need a table for  4  at a  restaurant  around  0 Am .,I need a table for 4 in a restaurant around 0 Am.,"['4 || party_size_number', 'restaurant || restaurant_type', '0 Am || timeRange']",BookRestaurant
book  me and my grandparents  a  restaurant  in  Saint Helens   South Dakota,book me and my grandparents a restaurant in Saint Helens South Dakota,"['me and my grandparents || party_size_description', 'restaurant || restaurant_type', 'Saint Helens || city', 'South Dakota || state']",BookRestaurant
book  me and my grandparents  a  restaurant  in  Saint Helens   South Dakota,book me and my grandparents a restaurant in Saint Helens South Dakota,"['me and my grandparents || party_size_description', 'restaurant || restaurant_type', 'Saint Helens || city', 'South Dakota || state']",BookRestaurant
book  me and my grandparents  a  restaurant  in  Saint Helens   South Dakota,book me and my grandparents a restaurant in Saint Helens South Dakota,"['me and my grandparents || party_size_description', 'restaurant || restaurant_type', 'Saint Helens || city', 'South Dakota || state']",BookRestaurant
book  me and my grandparents  a  restaurant  in  Saint Helens   South Dakota,book me and my grandparents a restaurant in Saint Helens South Dakota,"['me and my grandparents || party_size_description', 'restaurant || restaurant_type', 'Saint Helens || city', 'South Dakota || state']",BookRestaurant
book  me and my grandparents  a  restaurant  in  Saint Helens   South Dakota,book me and my grandparents a restaurant in Saint Helens South Dakota.,"['me and my grandparents || party_size_description', 'restaurant || restaurant_type', 'Saint Helens || city', 'South Dakota || state']",BookRestaurant
book  me and my grandparents  a  restaurant  in  Saint Helens   South Dakota,book me and my grandparents a restaurant in Saint Helens South Dakota.,"['me and my grandparents || party_size_description', 'restaurant || restaurant_type', 'Saint Helens || city', 'South Dakota || state']",BookRestaurant
book  me and my grandparents  a  restaurant  in  Saint Helens   South Dakota,book me and my grandparents a restaurant in Saint Helens South Dakota.,"['me and my grandparents || party_size_description', 'restaurant || restaurant_type', 'Saint Helens || city', 'South Dakota || state']",BookRestaurant
book  me and my grandparents  a  restaurant  in  Saint Helens   South Dakota,"book me and my grandparents a restaurant in Saint Helens, South Dakota","['me and my grandparents || party_size_description', 'restaurant || restaurant_type', 'Saint Helens || city', 'South Dakota || state']",BookRestaurant
book  me and my grandparents  a  restaurant  in  Saint Helens   South Dakota,"book me and my grandparents a restaurant in Saint Helens, South Dakota","['me and my grandparents || party_size_description', 'restaurant || restaurant_type', 'Saint Helens || city', 'South Dakota || state']",BookRestaurant
book  me and my grandparents  a  restaurant  in  Saint Helens   South Dakota,"book me and my grandparents a restaurant in Saint Helens, South Dakota","['me and my grandparents || party_size_description', 'restaurant || restaurant_type', 'Saint Helens || city', 'South Dakota || state']",BookRestaurant
I want to book  The Bishops Buttery  for  five  people in  Shrewsbury .,I want to book The Bishops Buttery for five people in Shrewsbury.,"['The Bishops Buttery || restaurant_name', 'five || party_size_number', 'Shrewsbury || city']",BookRestaurant
I want to book  The Bishops Buttery  for  five  people in  Shrewsbury .,I want to book The Bishops Buttery for five people in Shrewsbury.,"['The Bishops Buttery || restaurant_name', 'five || party_size_number', 'Shrewsbury || city']",BookRestaurant
I want to book  The Bishops Buttery  for  five  people in  Shrewsbury .,I want to book The Bishops Buttery for five people in Shrewsbury.,"['The Bishops Buttery || restaurant_name', 'five || party_size_number', 'Shrewsbury || city']",BookRestaurant
I want to book  The Bishops Buttery  for  five  people in  Shrewsbury .,I want to book The Bishops Buttery for five people in Shrewsbury.,"['The Bishops Buttery || restaurant_name', 'five || party_size_number', 'Shrewsbury || city']",BookRestaurant
I want to book  The Bishops Buttery  for  five  people in  Shrewsbury .,I want to book the Bishops Buttery for five people in Shrewsbury.,"['The Bishops Buttery || restaurant_name', 'five || party_size_number', 'Shrewsbury || city']",BookRestaurant
I want to book  The Bishops Buttery  for  five  people in  Shrewsbury .,I want to book the Bishops Buttery for five people in Shrewsbury.,"['The Bishops Buttery || restaurant_name', 'five || party_size_number', 'Shrewsbury || city']",BookRestaurant
I want to book  The Bishops Buttery  for  five  people in  Shrewsbury .,I want to book the Bishops Buttery for five people in Shrewsbury.,"['The Bishops Buttery || restaurant_name', 'five || party_size_number', 'Shrewsbury || city']",BookRestaurant
I want to book  The Bishops Buttery  for  five  people in  Shrewsbury .,I want to book the Bishops Buttery for five people in Shrewsbury.,"['The Bishops Buttery || restaurant_name', 'five || party_size_number', 'Shrewsbury || city']",BookRestaurant
I want to book  The Bishops Buttery  for  five  people in  Shrewsbury .,I want to book Bishops Buttery for five people in Shrewsbury.,"['The Bishops Buttery || restaurant_name', 'five || party_size_number', 'Shrewsbury || city']",BookRestaurant
I want to book  The Bishops Buttery  for  five  people in  Shrewsbury .,I want to book Bishops Buttery for five people in Shrewsbury.,"['The Bishops Buttery || restaurant_name', 'five || party_size_number', 'Shrewsbury || city']",BookRestaurant
I want a table at a  pub  that serves  brunswick stew  in  OH,I want a table at a pub that serves brunswick stew in OH.,"['pub || restaurant_type', 'brunswick stew || served_dish', 'OH || state']",BookRestaurant
I want a table at a  pub  that serves  brunswick stew  in  OH,I want a table at a pub that serves brunswick stew in OH.,"['pub || restaurant_type', 'brunswick stew || served_dish', 'OH || state']",BookRestaurant
I want a table at a  pub  that serves  brunswick stew  in  OH,I want a table at a pub that serves brunswick stew in OH,"['pub || restaurant_type', 'brunswick stew || served_dish', 'OH || state']",BookRestaurant
I want a table at a  pub  that serves  brunswick stew  in  OH,I want a table at a pub that serves brunswick stew in OH,"['pub || restaurant_type', 'brunswick stew || served_dish', 'OH || state']",BookRestaurant
I want a table at a  pub  that serves  brunswick stew  in  OH,I want a table at a pub that serves brunswick stew in OH,"['pub || restaurant_type', 'brunswick stew || served_dish', 'OH || state']",BookRestaurant
I want a table at a  pub  that serves  brunswick stew  in  OH,I want a table at a pub that serves brunswick stew in OH,"['pub || restaurant_type', 'brunswick stew || served_dish', 'OH || state']",BookRestaurant
I want a table at a  pub  that serves  brunswick stew  in  OH,I want a table at a pub that serves brunswick stew in OH.,"['pub || restaurant_type', 'brunswick stew || served_dish', 'OH || state']",BookRestaurant
I want a table at a  pub  that serves  brunswick stew  in  OH,I want a table at a pub that serves brunswick stew in OH.,"['pub || restaurant_type', 'brunswick stew || served_dish', 'OH || state']",BookRestaurant
I want a table at a  pub  that serves  brunswick stew  in  OH,I want a table in a pub that serves brunswick stew in OH.,"['pub || restaurant_type', 'brunswick stew || served_dish', 'OH || state']",BookRestaurant
I want a table at a  pub  that serves  brunswick stew  in  OH,I want a table in a pub that serves brunswick stew in OH.,"['pub || restaurant_type', 'brunswick stew || served_dish', 'OH || state']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,Book reservation for nieces and I at Light Horse Tavern,"['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,Book reservation for nieces and I at Light Horse Tavern,"['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,Book reservation for nieces and I at Light Horse Tavern,"['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,Book reservation for nieces and I at Light Horse Tavern,"['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,Book reservation for my nephew and I at Light Horse Tavern,"['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,Book reservation for my nephew and I at Light Horse Tavern,"['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,Book reservation for my nephew and I at Light Horse Tavern,"['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,Book reservation for my nephew and I at Light Horse Tavern,"['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,Book reservation for my nephew and I at Light Horse Tavern.,"['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,Book reservation for my nephew and I at Light Horse Tavern.,"['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
Book me a reservation for  4  at an  oyster bar   now,Book me a reservation for 4 at an oyster bar now,"['4 || party_size_number', 'oyster bar || restaurant_type', 'now || timeRange']",BookRestaurant
Book me a reservation for  4  at an  oyster bar   now,Book me a reservation for 4 at an oyster bar now,"['4 || party_size_number', 'oyster bar || restaurant_type', 'now || timeRange']",BookRestaurant
Book me a reservation for  4  at an  oyster bar   now,Book me a reservation for 4 at an oyster bar now,"['4 || party_size_number', 'oyster bar || restaurant_type', 'now || timeRange']",BookRestaurant
Book me a reservation for  4  at an  oyster bar   now,Book me a reservation for 4 at an oyster bar now,"['4 || party_size_number', 'oyster bar || restaurant_type', 'now || timeRange']",BookRestaurant
Book me a reservation for  4  at an  oyster bar   now,Book me a reservation for 4 at an oyster bar now.,"['4 || party_size_number', 'oyster bar || restaurant_type', 'now || timeRange']",BookRestaurant
Book me a reservation for  4  at an  oyster bar   now,Book me a reservation for 4 at an oyster bar now.,"['4 || party_size_number', 'oyster bar || restaurant_type', 'now || timeRange']",BookRestaurant
Book me a reservation for  4  at an  oyster bar   now,Book me a reservation for 4 at an oyster bar now!,"['4 || party_size_number', 'oyster bar || restaurant_type', 'now || timeRange']",BookRestaurant
Book me a reservation for  4  at an  oyster bar   now,Book me a reservation for 4 at an oyster bar right now,"['4 || party_size_number', 'oyster bar || restaurant_type', 'now || timeRange']",BookRestaurant
Book me a reservation for  4  at an  oyster bar   now,Book a reservation for 4 at an oyster bar now,"['4 || party_size_number', 'oyster bar || restaurant_type', 'now || timeRange']",BookRestaurant
Book me a reservation for  4  at an  oyster bar   now,Book a reservation for 4 at an oyster bar now,"['4 || party_size_number', 'oyster bar || restaurant_type', 'now || timeRange']",BookRestaurant
Book a reservation for  seven  at  Harper Woods,Book a reservation for seven nights at Harper Woods.,"['seven || party_size_number', 'Harper Woods || city']",BookRestaurant
Book a reservation for  seven  at  Harper Woods,Book a reservation for seven nights at Harper Woods.,"['seven || party_size_number', 'Harper Woods || city']",BookRestaurant
Book a reservation for  seven  at  Harper Woods,Book a reservation for seven nights at Harper Woods.,"['seven || party_size_number', 'Harper Woods || city']",BookRestaurant
Book a reservation for  seven  at  Harper Woods,Book a reservation for seven nights at Harper Woods.,"['seven || party_size_number', 'Harper Woods || city']",BookRestaurant
Book a reservation for  seven  at  Harper Woods,Book a reservation for seven nights at Harper Woods.,"['seven || party_size_number', 'Harper Woods || city']",BookRestaurant
Book a reservation for  seven  at  Harper Woods,Book a reservation for seven nights at Harper Woods.,"['seven || party_size_number', 'Harper Woods || city']",BookRestaurant
Book a reservation for  seven  at  Harper Woods,Book a reservation for seven nights at Harper Woods.,"['seven || party_size_number', 'Harper Woods || city']",BookRestaurant
Book a reservation for  seven  at  Harper Woods,Book a reservation for seven nights at Harper Woods.,"['seven || party_size_number', 'Harper Woods || city']",BookRestaurant
Book a reservation for  seven  at  Harper Woods,Book a reservation for seven at Harper Woods for Harper Woods.,"['seven || party_size_number', 'Harper Woods || city']",BookRestaurant
Book a reservation for  seven  at  Harper Woods,Book a reservation for seven at Harper Woods for Harper Woods.,"['seven || party_size_number', 'Harper Woods || city']",BookRestaurant
"Book a reservation for  10  people in  Gambia  on  february the nineteenth, 2040",Book a reservation for 10 people in Gambia on the nineteenth of February 2040,"['10 || party_size_number', 'Gambia || country', 'february the nineteenth, 2040 || timeRange']",BookRestaurant
"Book a reservation for  10  people in  Gambia  on  february the nineteenth, 2040",Book a reservation for 10 people in Gambia on the nineteenth of February 2040,"['10 || party_size_number', 'Gambia || country', 'february the nineteenth, 2040 || timeRange']",BookRestaurant
"Book a reservation for  10  people in  Gambia  on  february the nineteenth, 2040",Book a reservation for 10 people in Gambia on the nineteenth of February 2040,"['10 || party_size_number', 'Gambia || country', 'february the nineteenth, 2040 || timeRange']",BookRestaurant
"Book a reservation for  10  people in  Gambia  on  february the nineteenth, 2040",Book a reservation for 10 people in Gambia on february 2040,"['10 || party_size_number', 'Gambia || country', 'february the nineteenth, 2040 || timeRange']",BookRestaurant
"Book a reservation for  10  people in  Gambia  on  february the nineteenth, 2040",Book a reservation for 10 people in Gambia on february 2040,"['10 || party_size_number', 'Gambia || country', 'february the nineteenth, 2040 || timeRange']",BookRestaurant
"Book a reservation for  10  people in  Gambia  on  february the nineteenth, 2040",Book a reservation for 10 people in Gambia on february 2040,"['10 || party_size_number', 'Gambia || country', 'february the nineteenth, 2040 || timeRange']",BookRestaurant
"Book a reservation for  10  people in  Gambia  on  february the nineteenth, 2040",Book a reservation for 10 people in Gambia on february 2040,"['10 || party_size_number', 'Gambia || country', 'february the nineteenth, 2040 || timeRange']",BookRestaurant
"Book a reservation for  10  people in  Gambia  on  february the nineteenth, 2040","Book a reservation for 10 people in Gambia on February 18, 2040","['10 || party_size_number', 'Gambia || country', 'february the nineteenth, 2040 || timeRange']",BookRestaurant
"Book a reservation for  10  people in  Gambia  on  february the nineteenth, 2040","Book a reservation for 10 people in Gambia on February 18, 2040","['10 || party_size_number', 'Gambia || country', 'february the nineteenth, 2040 || timeRange']",BookRestaurant
"Book a reservation for  10  people in  Gambia  on  february the nineteenth, 2040","Book a reservation for 10 people in Gambia on February 18, 2040","['10 || party_size_number', 'Gambia || country', 'february the nineteenth, 2040 || timeRange']",BookRestaurant
book a table for a party of  6,book a table for a party of 6 for a table of 6,['6 || party_size_number'],BookRestaurant
book a table for a party of  6,book a table for a party of 6 for a table of 6,['6 || party_size_number'],BookRestaurant
book a table for a party of  6,Book a table for a party of 6 for a table of 6,['6 || party_size_number'],BookRestaurant
book a table for a party of  6,Book a table for a party of 6 for a table of 6,['6 || party_size_number'],BookRestaurant
book a table for a party of  6,book a table for a party of 6 for a family of 6,['6 || party_size_number'],BookRestaurant
book a table for a party of  6,book a table for a party of 6 for a family of 6,['6 || party_size_number'],BookRestaurant
book a table for a party of  6,book a table for a party of 6 for 6,['6 || party_size_number'],BookRestaurant
